State,City,Population,Median_Age,Household_Income,Per_Capita_Income,Poverty_Count
ND,Driscoll,252,36,58125,30628,50
ND,Dunn Center,311,48,52083,37730,20
ND,Dunseith,3277,29,31375,14732,1219
ND,Edgeley,1014,48,62031,42409,150
ND,Edinburg,447,51,67431,44657,9
ND,Edmore,313,52,55625,38970,33
ND,Elgin,991,53,42667,31133,149
ND,Ellendale,1776,43,48565,27543,121
ND,Emerado,797,45,64844,36981,112
ND,Enderlin,1473,46,61250,35584,115
ND,Epping,414,34,101071,81547,16
ND,Esmond,304,55,80000,75966,30
ND,Fairdale,135,47,61250,29862,29
ND,Fairfield,153,55,53125,32196,28
ND,Fairmount,698,37,59000,29190,53
ND,Fargo,117592,31,53693.66667,32905,15811
ND,Fessenden,649,48,58472,41135,47
ND,Fingal,493,47,66625,34478,24
ND,Finley,627,51,58864,33970,24
ND,Flasher,642,47,64318,38912,47
ND,Flaxton,197,38,58750,25994,37
ND,Forbes,112,59,78083,49710,1
ND,Fordville,359,48,55000,31323,26
ND,Forest River,214,49,64375,61353,12
ND,Forman,771,42,52500,35373,60
ND,Fort Ransom,462,38,75147,32327,38
ND,Fort Totten,1949,17,25714,6890,1266
ND,Fort Yates,2770,27,41250,15986,1056
ND,Fullerton,389,49,74464,32797,33
ND,Gackle,459,61,46591,26377,59
ND,Galesburg,260,53,50781,32440,29
ND,Gardner,308,39,66250,44120,7
ND,Garrison,2483,48,63088,35967,292
ND,Gilby,393,44,61250,32529,34
ND,Gladstone,749,28,46493,18549,87
ND,Glen Ullin,1081,51,55000,31559,56
ND,Glenburn,841,30,73618,32730,94
ND,Glenfield,189,40,50417,29898,11
ND,Golden Valley,492,46,62500,25831,74
ND,Golva,189,50,36042,26642,9
ND,Goodrich,233,49,50962,33171,18
ND,Grace City,207,28,56111,25505,21
ND,Grafton,5366,45,46857,29037,560
ND,Grand Forks,56530,29,47839.5,29036,10367
ND,Grand Forks AFB,2460,23,50425,20487,98
ND,Grandin,382,38,85357,33862,2
ND,Granville,514,52,60417,42162,53
ND,Grassy Butte,255,39,93571,47346,19
ND,Grenora,395,31,50938,26730,22
ND,Gwinner,1087,36,72407,33766,29
ND,Hague,286,55,53125,28848,22
ND,Halliday,993,32,65313,37766,94
ND,Hampden,118,40,85833,46139,10
ND,Hankinson,1567,46,66250,31119,145
ND,Hannaford,260,51,35341,44765,18
ND,Hannah,28,43,130938,82793,4
ND,Hansboro,25,39,250001,111872,6
ND,Harvey,2670,49,50909,27298,124
ND,Harwood,1560,42,103571,38385,57
ND,Hatton,1048,50,54583,31402,75
ND,Hazelton,522,50,47500,41117,47
ND,Hazen,3631,43,82972,37240,245
ND,Hebron,1055,44,69375,32646,74
ND,Hensel,132,65,66016,58060,8
ND,Hettinger,1816,47,56389,38644,172
ND,Hillsboro,2214,40,63015,30955,72
ND,Hoople,557,36,52250,31431,43
ND,Hope,590,55,70417,47732,12
ND,Horace,3797,45,103839,59854,46
ND,Hunter,510,38,65893,37050,37
ND,Hurdsfield,184,52,73750,37534,15
ND,Inkster,139,49,67167,40138,1
ND,Jamestown,17078,40,55379,31656,1771
ND,Jud,479,47,50208,24817,32
ND,Karlsruhe,86,52,71875,48393,4
ND,Kathryn,411,50,68750,35162,19
ND,Keene,501,27,100192,50550,14
ND,Kenmare,1269,51,62448,31637,77
ND,Kensal,408,37,55000,37808,47
ND,Killdeer,1615,47,67358,46144,177
ND,Kindred,1727,35,94087,44610,101
ND,Kintyre,202,51,52083,30312,29
ND,Kramer,123,44,76250,45367,13
ND,Kulm,531,51,65500,40124,29
ND,Lakota,886,53,60039,35826,25
ND,Lamoure,1231,43,57917,30444,90
ND,Langdon,2521,49,65987,43138,239
ND,Lankin,228,53,64375,38667,7
ND,Lansford,556,32,86250,44746,13
ND,Larimore,2126,38,53512,26735,154
ND,Lawton,98,69,37083,23943,15
ND,Leeds,643,44,50294,30820,91
ND,Lehr,191,60,36500,39524,27
ND,Lemmon,1858,49,47760,29367,240
ND,Leonard,564,52,71964,38524,37
ND,Lidgerwood,1186,47,45833,26099,86
ND,Lignite,185,37,79000,45462,4
ND,Linton,1736,52,45938,25937,235
ND,Lisbon,3041,44,61287,32727,160
ND,Litchville,453,44,45833,30003,151
ND,Luverne,232,44,74375,33223,32
ND,Maddock,749,47,60313,31681,73
ND,Makoti,147,56,44063,26778,29
ND,Mandan,25477,37,65975,37853,2083
ND,Mandaree,889,24,38036,15117,402
ND,Manvel,838,35,81875,31220,101
ND,Mapleton,1329,35,80673,33035,37
ND,Marion,365,49,59063,38768,67
ND,Marmarth,178,47,36429,28798,23
ND,Martin,247,59,68750,55362,1
ND,Max,851,41,69000,31620,31
ND,Maxbass,286,37,59375,29333,59
ND,Mayville,2141,37,48583,31279,258
ND,Mcclusky,617,54,34875,27914,141
ND,Mchenry,275,49,63125,28490,49
ND,Mcleod,79,60,66250,28049,16
ND,Mcville,426,59,48750,31459,50
ND,Medina,703,31,59375,23469,42
ND,Medora,276,51,90833,57076,24
ND,Mekinock,247,50,71250,34131,4
ND,Menoken,1077,33,78750,34077,102
ND,Mercer,242,43,59688,34667,33
ND,Michigan,378,53,55625,39965,24
ND,Milnor,1074,48,59653,34903,36
ND,Milton,160,62,79028,65126,2
ND,Minnewaukan,506,46,60833,38054,53
ND,Minot,55844,32,64989,34925,4776
ND,Minot AFB,4948,23,46844,19287,365
ND,Minto,1218,37,60885,26676,111
ND,Moffit,167,50,53333,26130,11
ND,Mohall,992,39,65000,31708,33
ND,Montpelier,563,37,60250,31841,21
ND,Mooreton,371,42,76429,31483,32
ND,Mott,1252,49,50699,31277,159
ND,Mountain,86,61,52344,28700,5
ND,Munich,524,39,58750,46631,53
ND,Napoleon,1053,51,59635,34927,49
ND,Neche,416,55,73750,57408,20
ND,New England,1137,38,66310,34458,69
ND,New Leipzig,433,59,75000,31448,18
ND,New Rockford,1745,46,51167,36028,255
ND,New Salem,2059,50,67500,35325,102
ND,New Town,4400,31,68650,34558,739
ND,Newburg,250,51,81250,47224,6
ND,Niagara,132,59,60000,35436,7
ND,Noonan,554,37,53646,29130,173
ND,Northwood,1329,49,46250,35087,147
ND,Norwich,218,41,95625,34178,31
ND,Oakes,2721,43,64083,31354,142
ND,Oberon,358,23,58906,27621,45
ND,Oriska,345,39,55000,26435,59
ND,Osnabrock,179,65,37917,34482,17
ND,Page,578,29,71563,30875,16
ND,Park River,1910,49,42273,29961,210
ND,Parshall,1450,34,81333,31437,209
ND,Pekin,294,36,60500,30061,35
ND,Pembina,651,49,73889,33622,5
ND,Petersburg,232,54,63750,32733,37
ND,Pettibone,166,59,81696,76462,9
ND,Pingree,261,52,58750,48115,47
ND,Pisek,264,51,46875,24242,6
ND,Plaza,583,52,71563,38459,34
ND,Portal,203,30,67250,36032,2
ND,Portland,926,45,82143,34188,69
ND,Powers Lake,946,36,73625,33370,32
ND,Ray,738,47,72614,46449,41
ND,Reeder,372,45,47153,29505,23
ND,Regan,151,49,66250,40787,20
ND,Regent,393,48,61250,29406,19
ND,Reynolds,692,39,76500,33828,17
ND,Rhame,516,47,82031,46884,18
ND,Richardton,1352,40,82188,31784,130
ND,Riverdale,232,58,44583,33424,8
ND,Robinson,127,59,44000,33832,15
ND,Rocklake,269,41,61250,31643,31
ND,Rogers,147,60,93125,36138,2
ND,Rolette,1304,40,48438,22725,257
ND,Rolla,1744,30,40833,21374,586
ND,Roseglen,207,27,50893,24403,12
ND,Ross,218,32,48500,34861,56
ND,Rugby,3757,46,44063,24499,702
ND,Ruso,184,63,66042,36522,19
ND,Rutland,244,55,61042,37683,13
ND,Ryder,560,45,51591,28228,45
ND,Saint Anthony,97,51,69375,59254,4
ND,Saint John,1246,43,43750,24414,223
ND,Saint Michael,1262,29,35833,15823,399
ND,Saint Thomas,547,46,58750,29273,37
ND,Sanborn,332,41,82596,32289,28
ND,Sarles,136,36,98125,44826,4
ND,Sawyer,634,39,83250,35263,16
ND,Scranton,699,52,85321,36422,77
ND,Selfridge,618,27,44167,17415,144
ND,Sentinel Butte,384,21,66875,23398,19
ND,Sharon,196,61,57500,39957,2
ND,Sheldon,419,53,64615,36824,47
ND,Sherwood,434,44,67143,36165,14
ND,Sheyenne,618,41,51250,36065,71
ND,Solen,435,38,67692,30539,24
ND,Souris,372,49,48438,34429,85
ND,South Heart,586,40,90313,36004,50
ND,Stanley,3199,35,67813,49089,149
ND,Stanton,492,57,62500,36769,12
ND,Starkweather,318,50,64250,35955,57
ND,Steele,1008,44,48611,32494,74
ND,Sterling,271,44,54583,43177,55
ND,Strasburg,624,52,44722,31476,51
ND,Streeter,265,56,46250,38234,62
ND,Surrey,1292,37,76324,35149,81
ND,Sykeston,245,41,80625,32412,2
ND,Tappen,426,42,61875,34371,30
ND,Taylor,512,40,64643,32420,68
ND,Thompson,1895,40,94167,40241,54
ND,Tioga,1618,48,79453,39355,68
ND,Tokio,400,22,36750,11845,166
ND,Tolley,174,47,61250,27045,15
ND,Tolna,419,49,46563,32606,70
ND,Tower City,409,48,52375,30480,34
ND,Towner,1343,38,64306,30761,128
ND,Trenton,172,51,51667,38564,3
ND,Turtle Lake,745,56,49000,43590,84
ND,Tuttle,230,51,65625,33484,5
ND,Underwood,1001,43,63571,34612,68
ND,Upham,328,49,61719,37047,22
ND,Valley City,7775,45,53150,33088,706
ND,Velva,1759,38,62656,32732,84
ND,Verona,183,62,63036,49317,32
ND,Voltaire,335,32,86250,87931,2
ND,Wahpeton,9237,36,55647,28931,1029
ND,Walcott,647,39,75066,33407,11
ND,Wales,111,44,99583,27134,5
ND,Walhalla,1459,50,56319,31591,163
ND,Warwick,275,47,63906,40023,52
ND,Washburn,1896,44,72297,40094,115
ND,Watford City,7640,31,83155,41254,502
ND,Webster,178,47,63214,32548,8
ND,West Fargo,33610,34,77317,37562,2263
ND,Westhope,486,53,50769,35800,56
ND,Wildrose,224,33,68750,37427,13
ND,Williston,29330,31,91679,44710,2731
ND,Willow City,538,48,55938,28449,47
ND,Wilton,1460,39,77679,33416,103
ND,Wimbledon,464,44,54097,37560,19
ND,Wing,249,57,44750,28377,23
ND,Wishek,1389,48,50000,30917,96
ND,Wolford,201,50,72917,37477,15
ND,Woodworth,199,54,47500,40156,10
ND,Wyndmere,892,38,68250,33245,64
ND,York,122,55,71250,35672,9
ND,Ypsilanti,273,37,66833,38727,10
ND,Zahl,211,38,122083,37298,8
ND,Zap,274,45,83625,33458,38
ND,Zeeland,235,55,50536,31622,48
NE,Abie,97,52,70875,28131,2
NE,Adams,1430,45,66818,30676,114
NE,Ainsworth,2393,52,44556,32125,335
NE,Albion,2742,44,55200,30136,150
NE,Alda,1005,43,46719,24477,118
NE,Alexandria,286,46,41667,30842,39
NE,Allen,814,38,53250,26689,76
NE,Alliance,9994,40,55750,28400,1083
NE,Alma,1654,49,47326,26570,247
NE,Alvo,432,41,77344,33025,35
NE,Ames,636,42,61806,25547,6
NE,Amherst,618,49,64844,33166,42
NE,Anselmo,484,54,68000,44145,68
NE,Ansley,918,45,51094,27364,21
NE,Arapahoe,1323,42,49432,25721,136
NE,Arcadia,604,38,38607,25198,76
NE,Archer,255,42,53417,22544,16
NE,Arlington,2603,32,73538,29290,209
NE,Arnold,1139,50,52578,40461,80
NE,Arthur,362,45,39375,22326,34
NE,Ashby,274,52,55000,29165,31
NE,Ashland,4770,41,70679,35636,304
NE,Ashton,280,51,36458,25229,41
NE,Atkinson,2207,42,51660,28075,170
NE,Atlanta,86,51,59375,27360,4
NE,Auburn,3995,42,56103,29902,389
NE,Aurora,5371,42,63665,31914,333
NE,Avoca,433,45,46250,22193,39
NE,Axtell,1131,43,59808,33498,51
NE,Ayr,647,39,64306,35092,26
NE,Bancroft,965,40,59531,30033,40
NE,Barneston,113,46,47813,22441,15
NE,Bartlett,326,55,57083,31082,10
NE,Bartley,519,51,51250,38213,72
NE,Bassett,1210,50,53000,35075,108
NE,Battle Creek,1625,39,75313,27968,168
NE,Bayard,2062,43,45362,26112,306
NE,Beatrice,13760,45,48393,26767,1226
NE,Beaver City,717,48,35556,21684,156
NE,Beaver Crossing,635,50,63542,31492,13
NE,Bee,595,35,43750,30013,172
NE,Beemer,924,57,47679,29763,82
NE,Belden,207,49,67875,32104,8
NE,Belgrade,200,55,35729,23830,47
NE,Bellevue,65601,33,62604,28277,5352
NE,Bellwood,983,46,62533,26679,45
NE,Benedict,489,46,67813,34051,23
NE,Benkelman,1496,44,45375,27922,158
NE,Bennet,1804,36,81979,32706,31
NE,Bennington,9692,34,104320,45584,273
NE,Bertrand,1297,40,59821,31663,50
NE,Big Springs,702,38,52500,24603,69
NE,Bladen,457,43,56346,30915,30
NE,Blair,12274,42,59015,31810,1352
NE,Bloomfield,1631,49,47875,30902,161
NE,Bloomington,177,47,48646,19102,44
NE,Blue Hill,1453,43,49444,28615,113
NE,Blue Springs,452,50,39375,24566,123
NE,Boelus,362,50,46750,27958,42
NE,Boys Town,906,18,56250,2014,307
NE,Bradshaw,596,40,61932,27668,10
NE,Brady,913,45,57222,38111,65
NE,Brainard,635,47,53125,29426,46
NE,Brewster,62,47,41875,24313,2
NE,Bridgeport,2599,43,44821,24695,119
NE,Bristow,128,56,48750,32583,23
NE,Broadwater,355,43,37708,23247,41
NE,Brock,375,35,49375,31299,27
NE,Broken Bow,4591,40,49922,36046,585
NE,Brownville,350,50,34911,22060,15
NE,Brule,920,57,56875,29792,53
NE,Bruning,467,49,50313,30611,41
NE,Bruno,284,56,45000,23449,25
NE,Brunswick,267,50,55833,31831,68
NE,Burchard,311,57,47375,48839,22
NE,Burwell,2176,53,48151,26530,145
NE,Butte,609,49,54667,23709,33
NE,Byron,208,55,67159,39696,7
NE,Cairo,1458,35,72279,25874,69
NE,Callaway,1140,45,46318,22407,168
NE,Cambridge,1714,49,49583,28076,95
NE,Campbell,445,57,42132,23297,42
NE,Carleton,282,37,47500,23452,10
NE,Carroll,462,53,60313,29801,29
NE,Cedar Bluffs,1174,49,59602,28972,76
NE,Cedar Creek,439,50,67083,35410,23
NE,Cedar Rapids,650,50,55208,29841,79
NE,Center,156,40,41000,17806,7
NE,Central City,3838,47,53104,27008,314
NE,Ceresco,1717,44,69576,34049,193
NE,Chadron,7148,30,50952,24732,801
NE,Chambers,466,54,55179,30617,26
NE,Champion,335,54,40938,89593,11
NE,Chapman,643,46,65000,33769,43
NE,Chappell,1199,48,55048,30346,138
NE,Chester,243,53,44722,90668,29
NE,Clarks,742,49,51150,31214,77
NE,Clarkson,1364,49,49340,25957,118
NE,Clatonia,563,42,64306,31140,97
NE,Clay Center,888,43,56477,28488,77
NE,Clearwater,738,44,44234,22624,92
NE,Cody,498,26,27018,23337,61
NE,Coleridge,780,51,65625,35484,61
NE,Colon,489,53,77083,38420,27
NE,Columbus,28357,38,58627,28274,2477
NE,Comstock,335,39,64063,28996,36
NE,Concord,192,58,43125,28120,11
NE,Cook,554,38,46364,22737,74
NE,Cortland,1004,33,57438,25801,60
NE,Cozad,5199,41,44385,26761,714
NE,Crab Orchard,119,55,26406,19279,38
NE,Craig,429,55,45313,27298,22
NE,Crawford,1525,55,39167,25314,196
NE,Creighton,1938,44,51452,29073,128
NE,Creston,462,39,37083,19462,22
NE,Crete,8741,33,48194,20833,1139
NE,Crofton,1870,46,59559,29469,128
NE,Crookston,271,49,33750,17700,25
NE,Culbertson,1293,43,51786,25458,216
NE,Curtis,1058,39,50063,28266,100
NE,Dakota City,2804,34,69464,28459,374
NE,Dalton,646,41,58438,27291,66
NE,Danbury,194,50,27083,13794,92
NE,Dannebrog,756,49,65750,27542,59
NE,Davenport,512,42,39643,23539,96
NE,Davey,504,37,88393,34485,15
NE,David City,3971,39,50208,25080,301
NE,Dawson,274,52,43125,29134,40
NE,Daykin,292,54,46875,38334,51
NE,De Witt,1047,43,68021,30613,72
NE,Decatur,513,64,36591,29247,64
NE,Denton,1276,49,94766,44135,52
NE,Deshler,873,46,47198,24524,59
NE,Deweese,88,51,58750,28590,2
NE,Dickens,130,46,64313,35148,15
NE,Diller,497,45,57083,31513,27
NE,Dix,421,50,39107,24040,32
NE,Dixon,196,60,53056,31088,22
NE,Dodge,1246,48,49392,25677,93
NE,Doniphan,2232,41,75682,31341,100
NE,Dorchester,990,41,53833,29308,34
NE,Douglas,514,40,70179,26540,30
NE,Du Bois,239,55,50441,31428,15
NE,Dunbar,498,46,60000,28390,59
NE,Duncan,472,46,51875,27511,35
NE,Dunning,426,46,52000,26361,44
NE,Dwight,536,46,75972,26838,41
NE,Eagle,2644,39,81526,46906,110
NE,Eddyville,153,47,41607,21458,10
NE,Edgar,757,37,48152,23160,64
NE,Edison,407,28,40865,15187,151
NE,Elba,509,44,59500,26034,41
NE,Elgin,1288,52,55238,29134,88
NE,Elk Creek,334,45,61150,39679,11
NE,Elkhorn,21834,36,103385,47591,645
NE,Elm Creek,1605,37,62554,29070,90
NE,Elmwood,1028,42,70833,35401,48
NE,Elsie,448,38,62386,25899,18
NE,Elwood,1571,53,58750,34830,92
NE,Elyria,186,42,70688,23342,11
NE,Emerson,1455,38,56818,28310,247
NE,Endicott,238,45,48750,31500,27
NE,Ericson,355,50,46500,25255,12
NE,Eustis,800,43,59375,29161,67
NE,Ewing,824,38,49907,23109,74
NE,Exeter,819,47,59375,34615,48
NE,Fairbury,4980,45,42500,24401,531
NE,Fairfield,520,46,52143,29075,115
NE,Fairmont,976,47,58929,27301,68
NE,Falls City,5070,44,48125,27394,978
NE,Farnam,392,44,57955,25036,31
NE,Farwell,278,51,61750,24753,23
NE,Filley,407,48,58542,35081,3
NE,Firth,1974,37,107250,35017,65
NE,Fordyce,549,47,55250,31088,122
NE,Fort Calhoun,2428,48,87000,45301,50
NE,Franklin,1186,50,47132,26522,142
NE,Fremont,29911,38,51116,26798,3976
NE,Friend,1661,41,60278,27865,105
NE,Fullerton,1868,42,43611,25685,180
NE,Funk,628,37,70833,30822,9
NE,Garland,518,47,93661,42231,34
NE,Geneva,2306,46,56447,31480,200
NE,Genoa,1494,43,50125,26791,167
NE,Gering,10751,37,54659,29554,870
NE,Gibbon,3312,35,57466,22715,417
NE,Giltner,588,47,63281,29284,23
NE,Glenvil,756,47,68393,40832,18
NE,Goehner,89,51,60313,26775,8
NE,Gordon,2280,46,36063,27544,491
NE,Gothenburg,4231,38,59113,31313,326
NE,Grafton,299,28,70625,23162,57
NE,Grand Island,54650,36,53919.5,26489,7691
NE,Grant,1864,42,61250,32965,84
NE,Greeley,607,49,48125,26497,36
NE,Greenwood,1014,40,52500,26525,94
NE,Gresham,287,42,68250,36175,52
NE,Gretna,12726,34,99091,37152,385
NE,Guide Rock,311,52,45750,29292,68
NE,Gurley,415,51,45000,26627,14
NE,Haigler,252,35,45000,19592,48
NE,Hallam,523,45,88472,35928,18
NE,Hampton,812,42,61250,28824,53
NE,Hardy,293,49,50234,18413,75
NE,Harrisburg,441,47,50208,32849,41
NE,Harrison,624,49,43438,26866,88
NE,Hartington,3002,41,61429,30674,178
NE,Harvard,1268,43,49457,22240,246
NE,Hastings,26126,37,48889,27826,3261
NE,Hay Springs,1246,54,52557,32176,107
NE,Hayes Center,449,43,37212,22861,48
NE,Hazard,230,33,45625,22483,1
NE,Heartwell,273,36,54432,26495,6
NE,Hebron,2064,53,49884,30383,163
NE,Hemingford,1536,45,59115,27045,139
NE,Henderson,1575,45,63109,30647,151
NE,Herman,772,44,51250,33422,103
NE,Hershey,1336,43,61719,30456,120
NE,Hickman,3128,33,90038,31397,76
NE,Hildreth,662,50,59107,37469,57
NE,Holbrook,335,51,40341,19760,69
NE,Holdrege,6370,44,53114,29594,544
NE,Holstein,436,46,58947,27474,45
NE,Homer,786,49,57188,30520,22
NE,Hooper,1633,53,66333,37572,76
NE,Hordville,310,44,67917,26422,47
NE,Hoskins,1113,38,78333,27491,64
NE,Howells,1065,49,61029,35870,47
NE,Hubbard,739,48,68594,31562,47
NE,Humboldt,1463,52,44714,26168,149
NE,Humphrey,1841,38,59714,27332,102
NE,Hyannis,404,50,48542,27675,77
NE,Imperial,2439,44,57386,30265,165
NE,Inavale,87,61,42813,24521,7
NE,Indianola,1113,41,65833,27598,271
NE,Inman,124,57,33125,26594,12
NE,Ithaca,338,46,59063,35459,20
NE,Jackson,644,46,78125,33663,62
NE,Jansen,412,58,48393,31202,56
NE,Johnson,709,51,58646,28823,48
NE,Johnstown,323,32,39167,19561,13
NE,Juniata,2083,40,69875,26785,158
NE,Kearney,37700,33,54536,29466,5657
NE,Kenesaw,1421,39,59444,26978,158
NE,Kennard,830,32,79583,25642,186
NE,Kilgore,106,33,42500,20944,7
NE,Kimball,3228,45,43650,23049,393
NE,La Vista,19065,35,64988,32100,965
NE,Lakeside,258,40,42105,26750,5
NE,Laurel,1584,38,51855,29087,168
NE,Lawrence,595,54,54750,29336,56
NE,Leigh,1115,43,65972,34444,62
NE,Lemoyne,372,68,31835,21334,43
NE,Lewellen,596,55,38603,33337,75
NE,Lewiston,90,40,42708,23973,10
NE,Lexington,12173,32,51355,21011,1868
NE,Liberty,190,49,38906,19673,46
NE,Lincoln,284425,36,66815.88889,33687,40085
NE,Lindsay,700,49,61250,26893,75
NE,Lisco,118,75,62813,139139,13
NE,Litchfield,593,52,56964,26916,51
NE,Lodgepole,790,40,60893,33576,52
NE,Long Pine,360,52,29615,21786,135
NE,Loomis,664,41,62375,28878,12
NE,Lorton,20,41,72500,27105,1
NE,Louisville,2482,37,77000,31839,140
NE,Loup City,1522,52,47216,25925,125
NE,Lyman,721,43,55268,25231,122
NE,Lynch,410,46,38036,22088,50
NE,Lyons,1289,49,44250,28296,173
NE,Macy,1363,21,24792,8902,696
NE,Madison,3008,39,52714,22628,480
NE,Madrid,309,54,36667,23620,22
NE,Malcolm,1282,41,86250,35903,37
NE,Malmo,447,33,76719,22577,27
NE,Manley,136,49,60000,28799,6
NE,Marquette,751,41,50345,34828,30
NE,Martell,950,46,98929,34272,25
NE,Maskell,89,35,45938,21084,3
NE,Mason City,509,38,46250,24177,70
NE,Max,99,36,28750,19616,2
NE,Maxwell,849,46,61974,30644,99
NE,Maywood,562,49,54167,31133,52
NE,McCook,9030,40,41386,24222,780
NE,McCool Junction,728,42,67031,31467,68
NE,Mclean,161,35,55972,20694,4
NE,Mead,1213,35,65313,28784,116
NE,Meadow Grove,753,47,60000,31138,56
NE,Melbeta,181,30,58750,23246,42
NE,Memphis,96,39,47917,24559,6
NE,Merna,589,31,51250,30153,60
NE,Merriman,235,43,51125,23119,56
NE,Milford,3503,36,54571,26377,290
NE,Miller,329,44,52500,23995,90
NE,Milligan,424,54,38750,27781,107
NE,Mills,85,49,42969,26925,6
NE,Minatare,1762,42,44375,20571,199
NE,Minden,3884,44,50080,32559,416
NE,Mitchell,3517,49,48995,26826,483
NE,Monroe,678,46,60000,29930,46
NE,Moorefield,68,46,64167,40235,2
NE,Morrill,1918,37,51555,26095,262
NE,Morse Bluff,411,36,89432,30062,84
NE,Mullen,756,59,43500,29461,118
NE,Murdock,628,47,61875,31915,53
NE,Murray,767,38,71042,36191,97
NE,Naper,261,56,63750,28359,25
NE,Naponee,164,38,34375,25320,17
NE,Nebraska City,8783,40,47684,25817,1012
NE,Nehawka,577,50,70000,35698,14
NE,Neligh,1856,45,44188,27960,283
NE,Nelson,782,48,45147,25715,44
NE,Nenzel,167,26,93500,29681,3
NE,Newcastle,820,44,47000,20630,185
NE,Newman Grove,1309,39,48077,25541,235
NE,Newport,203,55,51071,31299,17
NE,Nickerson,509,54,54837,26471,77
NE,Niobrara,1338,36,32372,17045,388
NE,Norfolk,30356,37,49622,27137,4824
NE,North Bend,2080,40,73750,31863,215
NE,North Loup,573,47,47143,23206,115
NE,North Platte,29324,39,54311,29121,3868
NE,Oakdale,334,52,42813,36561,47
NE,Oakland,1865,41,57454,25612,261
NE,Oconto,265,51,48500,27130,25
NE,Odell,766,40,52292,27604,48
NE,Offutt A F B,753,22,37321,22850,60
NE,Ogallala,5489,44,40313,27659,787
NE,Ohiowa,247,43,41500,22084,11
NE,Omaha,546355,35,62641.66667,31743,72080
NE,Oneill,4723,43,51990,26376,341
NE,Ong,58,59,33438,32384,8
NE,Orchard,810,51,47011,26789,93
NE,Ord,2977,45,50990,27586,320
NE,Orleans,700,52,41354,25609,56
NE,Osceola,1437,43,61838,32095,30
NE,Oshkosh,1160,52,45469,27961,103
NE,Osmond,1346,44,53125,30058,164
NE,Otoe,275,51,59773,29874,25
NE,Overton,1280,36,52188,29996,177
NE,Oxford,897,42,43036,25579,46
NE,Page,530,48,51389,33814,98
NE,Palisade,647,50,41364,30726,107
NE,Palmer,1166,39,60395,27858,145
NE,Palmyra,1217,42,68958,28998,86
NE,Panama,278,35,73750,30943,37
NE,Papillion,38761,36,98478.5,37577,1015
NE,Pawnee City,1371,50,36655,21683,380
NE,Paxton,1138,49,60179,28903,168
NE,Pender,1811,47,64135,31171,228
NE,Peru,1274,23,58750,21157,230
NE,Petersburg,578,57,48929,30212,27
NE,Phillips,1024,40,84375,36092,141
NE,Pickrell,397,54,72500,38627,6
NE,Pierce,3298,38,62353,28839,119
NE,Pilger,550,45,46964,28711,68
NE,Pine Bluffs,1574,55,51488,27387,238
NE,Plainview,1726,51,47102,27347,172
NE,Platte Center,683,35,51313,24756,76
NE,Plattsmouth,12844,42,66823,30506,726
NE,Pleasant Dale,981,38,76910,29040,36
NE,Pleasanton,972,39,56635,26715,65
NE,Plymouth,735,47,50893,30600,45
NE,Polk,527,48,60139,29322,43
NE,Ponca,1406,47,51667,30783,159
NE,Potter,750,42,51324,32039,50
NE,Prague,696,38,51250,24409,81
NE,Primrose,176,38,72569,30151,4
NE,Ragan,51,53,62292,31141,4
NE,Randolph,1404,49,50750,29628,85
NE,Ravenna,2137,43,48571,30546,192
NE,Raymond,1250,44,93750,34184,12
NE,Red Cloud,1392,49,36442,22180,209
NE,Republican City,359,61,39063,27688,12
NE,Rising City,703,49,57344,33626,48
NE,Riverdale,553,39,69375,31757,41
NE,Riverton,89,61,30000,45571,10
NE,Roca,1448,42,82375,37780,95
NE,Rockville,254,44,55000,25658,60
NE,Rogers,117,56,46250,26223,5
NE,Rosalie,309,31,50833,27585,49
NE,Roseland,349,51,57500,30867,6
NE,Royal,142,41,78036,27505,3
