,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count
23374,67543,1989.0,38.4,54509.0,28279.0,166.0
23375,67544,3045.0,34.4,49119.0,22048.0,490.0
23376,67545,174.0,58.6,50625.0,29315.0,3.0
23377,67546,2526.0,47.1,60341.0,28366.0,275.0
23378,67547,1750.0,44.7,49879.0,28355.0,173.0
23379,67548,1331.0,47.5,36833.0,25368.0,100.0
23380,67550,5716.0,42.3,46795.0,23376.0,308.0
23381,67552,586.0,51.7,53456.0,26582.0,51.0
23382,67553,182.0,34.4,36563.0,19972.0,27.0
23383,67554,4064.0,38.0,51964.0,23861.0,600.0
23384,67556,302.0,58.3,47188.0,27124.0,18.0
23385,67557,580.0,36.3,48750.0,21406.0,83.0
23386,67559,35.0,65.9,-666666666.0,57840.0,0.0
23387,67560,1753.0,44.4,56250.0,31902.0,70.0
23388,67561,1376.0,37.3,49922.0,20798.0,151.0
23389,67563,361.0,43.3,51905.0,27957.0,31.0
23390,67564,257.0,45.4,62917.0,29418.0,19.0
23391,67565,513.0,31.2,54063.0,26109.0,38.0
23392,67566,733.0,30.2,59500.0,23324.0,24.0
23393,67567,522.0,50.0,39911.0,25461.0,83.0
23394,67568,241.0,54.3,36500.0,20950.0,53.0
23395,67570,1348.0,47.1,50395.0,24812.0,139.0
23396,67572,432.0,55.0,42778.0,28070.0,21.0
23397,67573,205.0,38.2,52813.0,23251.0,26.0
23398,67574,204.0,56.0,50625.0,45675.0,34.0
23399,67575,398.0,55.7,42656.0,29607.0,15.0
23400,67576,1993.0,42.0,53250.0,31299.0,178.0
23401,67578,1368.0,41.3,37938.0,19320.0,325.0
23402,67579,3367.0,35.4,54183.0,22391.0,471.0
23403,67581,366.0,30.3,52143.0,22413.0,38.0
23404,67583,803.0,46.5,41141.0,21245.0,132.0
23405,67584,297.0,53.6,41964.0,29530.0,33.0
23406,67601,23990.0,31.2,47006.0,29398.0,4307.0
23407,67621,343.0,53.0,46000.0,28149.0,26.0
23408,67622,752.0,41.3,40662.0,22751.0,119.0
23409,67623,183.0,56.9,36094.0,26310.0,26.0
23410,67625,415.0,32.9,34583.0,21522.0,82.0
23411,67626,174.0,34.5,42750.0,20839.0,18.0
23412,67628,61.0,59.8,-666666666.0,41226.0,6.0
23413,67629,161.0,57.5,44762.0,25331.0,19.0
23414,67631,173.0,56.0,47417.0,25269.0,2.0
23415,67632,200.0,39.8,38750.0,20815.0,14.0
23416,67634,259.0,37.9,52500.0,24516.0,21.0
23417,67635,139.0,47.8,24375.0,12893.0,72.0
23418,67637,2879.0,38.1,56382.0,28594.0,239.0
23419,67638,367.0,33.2,56354.0,20684.0,91.0
23420,67639,142.0,63.6,45781.0,23618.0,4.0
23421,67640,617.0,38.4,59500.0,31042.0,25.0
23422,67642,1734.0,52.2,42344.0,26408.0,193.0
23423,67643,245.0,46.8,65208.0,39450.0,24.0
23424,67644,259.0,36.1,51875.0,27508.0,11.0
23425,67645,739.0,51.9,46103.0,25807.0,68.0
23426,67646,728.0,47.8,45947.0,26705.0,108.0
23427,67647,324.0,35.0,43646.0,22925.0,11.0
23428,67648,468.0,57.9,37125.0,27375.0,31.0
23429,67649,286.0,36.2,36000.0,20152.0,72.0
23430,67650,180.0,54.7,49432.0,37891.0,28.0
23431,67651,475.0,49.6,52708.0,26081.0,52.0
23432,67653,280.0,43.9,34250.0,19311.0,32.0
23433,67654,3944.0,42.5,53559.0,22435.0,338.0
23434,67656,32.0,50.4,28125.0,42819.0,0.0
23435,67657,327.0,34.2,37188.0,24114.0,44.0
23436,67658,138.0,48.6,83750.0,39659.0,12.0
23437,67659,110.0,68.3,45714.0,38355.0,0.0
23438,67660,40.0,56.7,-666666666.0,35320.0,0.0
23439,67661,3228.0,43.3,46806.0,24527.0,247.0
23440,67663,2584.0,42.1,51775.0,27081.0,266.0
23441,67664,333.0,47.4,60329.0,24580.0,6.0
23442,67665,5080.0,49.4,49220.0,25788.0,744.0
23443,67667,166.0,51.3,66875.0,40159.0,1.0
23444,67669,1900.0,44.3,45658.0,23762.0,209.0
23445,67671,1716.0,34.4,63011.0,27325.0,78.0
23446,67672,2486.0,48.6,55208.0,33786.0,125.0
23447,67673,90.0,46.5,43438.0,20266.0,26.0
23448,67674,45.0,44.7,42614.0,21573.0,9.0
23449,67675,161.0,53.8,27000.0,21061.0,29.0
23450,67701,6332.0,36.8,51619.0,26802.0,627.0
23451,67730,1592.0,49.9,50848.0,27311.0,119.0
23452,67731,776.0,33.6,49583.0,24762.0,161.0
23453,67732,523.0,37.4,56563.0,33085.0,35.0
23454,67733,288.0,25.8,52045.0,40775.0,0.0
23455,67734,334.0,30.0,47679.0,18176.0,81.0
23456,67735,5383.0,38.7,52708.0,24779.0,910.0
23457,67736,223.0,50.5,53250.0,35356.0,35.0
23458,67737,428.0,52.6,49896.0,28060.0,52.0
23459,67738,574.0,41.7,54018.0,39685.0,21.0
23460,67739,179.0,54.8,46042.0,27018.0,27.0
23461,67740,1671.0,49.4,66667.0,31946.0,78.0
23462,67741,281.0,46.9,33438.0,25379.0,58.0
23463,67743,170.0,31.2,77656.0,25623.0,0.0
23464,67744,194.0,56.3,44583.0,30938.0,20.0
23465,67745,320.0,44.5,46250.0,32009.0,36.0
23466,67747,263.0,60.2,52708.0,30223.0,26.0
23467,67748,2196.0,41.8,49258.0,29056.0,177.0
23468,67749,2256.0,50.7,41025.0,29917.0,362.0
23469,67751,207.0,48.7,36518.0,24068.0,23.0
23470,67752,1320.0,46.9,51000.0,25539.0,101.0
23471,67753,548.0,34.1,57679.0,21607.0,87.0
23472,67756,1895.0,53.7,46103.0,28889.0,136.0
23473,67757,521.0,37.3,46406.0,36744.0,26.0
23474,67758,1073.0,42.5,51625.0,32752.0,101.0
23475,67761,245.0,43.2,58750.0,24179.0,52.0
23476,67762,292.0,27.8,68750.0,26423.0,14.0
23477,67764,516.0,34.3,55000.0,25528.0,51.0
23478,67801,31043.0,30.1,48474.0,21192.0,5171.0
23479,67831,867.0,44.9,41500.0,29079.0,86.0
23480,67834,1060.0,37.1,63523.0,28766.0,68.0
23481,67835,2961.0,34.0,61081.0,24887.0,343.0
23482,67836,135.0,30.2,26250.0,15344.0,27.0
23483,67837,913.0,34.5,54762.0,32657.0,73.0
23484,67838,1169.0,38.9,52188.0,24897.0,213.0
23485,67839,1340.0,44.0,49167.0,28758.0,131.0
23486,67840,85.0,37.5,27875.0,17772.0,30.0
23487,67841,312.0,44.9,51563.0,26796.0,12.0
23488,67842,486.0,40.7,56750.0,31819.0,105.0
23489,67843,181.0,63.6,14318.0,29198.0,5.0
23490,67844,824.0,43.5,46042.0,29231.0,65.0
23491,67846,33852.0,30.5,51016.0,23058.0,5390.0
23492,67849,421.0,37.8,55313.0,27294.0,56.0
23493,67850,412.0,35.3,56875.0,32179.0,50.0
23494,67851,2724.0,27.9,76728.0,23748.0,376.0
23495,67853,746.0,42.0,63906.0,33244.0,9.0
23496,67854,1315.0,50.3,54904.0,29307.0,92.0
23497,67855,1723.0,39.3,42675.0,21570.0,197.0
23498,67857,147.0,41.8,41750.0,18405.0,0.0
23499,67859,678.0,38.4,45341.0,24454.0,67.0
23500,67860,2590.0,34.2,50234.0,24326.0,282.0
23501,67861,1886.0,41.0,55000.0,25300.0,82.0
23502,67862,402.0,45.3,38281.0,18532.0,37.0
23503,67863,286.0,46.3,45750.0,37130.0,12.0
23504,67864,1987.0,46.1,54183.0,25288.0,165.0
23505,67865,1164.0,44.1,54792.0,26644.0,68.0
23506,67867,1842.0,36.9,58300.0,24338.0,178.0
23507,67868,341.0,48.7,-666666666.0,20210.0,80.0
23508,67869,1454.0,30.5,60347.0,24667.0,277.0
23509,67870,1292.0,38.8,54405.0,23776.0,267.0
23510,67871,5016.0,40.5,63167.0,31933.0,210.0
23511,67876,1432.0,33.9,84676.0,30599.0,21.0
23512,67877,2516.0,36.4,50238.0,22768.0,225.0
23513,67878,2415.0,32.6,49198.0,21988.0,218.0
23514,67879,1210.0,48.7,47045.0,25775.0,136.0
23515,67880,7803.0,32.6,57461.0,26093.0,768.0
23516,67882,318.0,30.8,48472.0,23472.0,118.0
23517,67901,22136.0,29.2,47675.0,20912.0,4138.0
23518,67950,2203.0,38.1,45357.0,23276.0,135.0
23519,67951,5116.0,35.0,58007.0,24331.0,884.0
23520,67952,557.0,38.2,55385.0,32087.0,66.0
23521,67953,155.0,50.5,40917.0,23479.0,30.0
23522,67954,658.0,41.8,48393.0,22883.0,66.0
23523,68001,97.0,51.9,70875.0,28131.0,2.0
23524,68002,2603.0,32.3,73538.0,29290.0,209.0
23525,68003,4770.0,40.8,70679.0,35636.0,304.0
23526,68004,965.0,39.5,59531.0,30033.0,40.0
23527,68005,22905.0,35.0,54301.0,28986.0,2855.0
23528,68007,9692.0,34.0,104320.0,45584.0,273.0
23529,68008,12274.0,42.0,59015.0,31810.0,1352.0
23530,68010,906.0,17.6,56250.0,2014.0,307.0
23531,68014,284.0,55.5,45000.0,23449.0,25.0
23532,68015,1174.0,48.6,59602.0,28972.0,76.0
23533,68016,439.0,50.0,67083.0,35410.0,23.0
23534,68017,1717.0,44.4,69576.0,34049.0,193.0
23535,68018,489.0,53.4,77083.0,38420.0,27.0
23536,68019,429.0,55.0,45313.0,27298.0,22.0
23537,68020,513.0,63.9,36591.0,29247.0,64.0
23538,68022,21834.0,36.0,103385.0,47591.0,645.0
23539,68023,2428.0,47.5,87000.0,45301.0,50.0
23540,68025,29911.0,38.1,51116.0,26798.0,3976.0
23541,68028,12726.0,34.2,99091.0,37152.0,385.0
23542,68029,772.0,44.4,51250.0,33422.0,103.0
23543,68030,786.0,49.1,57188.0,30520.0,22.0
23544,68031,1633.0,53.3,66333.0,37572.0,76.0
23545,68033,338.0,46.0,59063.0,35459.0,20.0
23546,68034,830.0,31.8,79583.0,25642.0,186.0
23547,68036,227.0,44.9,-666666666.0,26492.0,66.0
23548,68037,2482.0,36.9,77000.0,31839.0,140.0
23549,68038,1289.0,49.0,44250.0,28296.0,173.0
23550,68039,1363.0,20.6,24792.0,8902.0,696.0
23551,68040,447.0,33.3,76719.0,22577.0,27.0
23552,68041,1213.0,34.9,65313.0,28784.0,116.0
23553,68042,96.0,38.5,47917.0,24559.0,6.0
23554,68044,509.0,54.3,54837.0,26471.0,77.0
23555,68045,1865.0,41.2,57454.0,25612.0,261.0
23556,68046,27681.0,36.3,88151.0,36714.0,868.0
23557,68047,1811.0,46.6,64135.0,31171.0,228.0
23558,68048,12844.0,41.5,66823.0,30506.0,726.0
23559,68050,696.0,37.6,51250.0,24409.0,81.0
23560,68055,309.0,31.2,50833.0,27585.0,49.0
23561,68057,1567.0,49.0,52292.0,30034.0,199.0
23562,68058,275.0,51.2,89271.0,46844.0,20.0
23563,68059,2975.0,49.1,74676.0,36539.0,78.0
23564,68061,2333.0,42.4,53140.0,24132.0,275.0
23565,68062,277.0,45.1,61389.0,38995.0,21.0
23566,68063,212.0,56.0,43194.0,26670.0,29.0
23567,68064,3276.0,48.3,58690.0,43660.0,457.0
23568,68065,1605.0,47.8,58309.0,28407.0,97.0
23569,68066,5658.0,36.5,57115.0,27868.0,698.0
23570,68067,1159.0,27.2,39667.0,13773.0,399.0
23571,68068,55.0,53.8,58750.0,30762.0,1.0
23572,68069,2900.0,46.0,82143.0,64516.0,131.0
23573,68070,602.0,38.2,50694.0,23199.0,72.0
23574,68071,2133.0,21.5,38558.0,12373.0,731.0
23575,68072,53.0,39.3,32500.0,64498.0,16.0
23576,68073,1824.0,39.9,69881.0,34320.0,84.0
23577,68102,7197.0,29.0,48950.0,37218.0,1278.0
23578,68104,35988.0,35.1,42945.0,22092.0,7769.0
23579,68105,23407.0,32.7,40712.0,22592.0,6014.0
23580,68106,20586.0,33.8,54044.0,30375.0,2266.0
23581,68107,32342.0,28.7,40519.0,14870.0,8362.0
23582,68108,15342.0,30.5,38966.0,17580.0,4094.0
23583,68110,9075.0,36.7,27107.0,13374.0,2564.0
23584,68111,21948.0,29.2,26284.0,13011.0,8268.0
23585,68112,11623.0,36.1,48024.0,22116.0,2233.0
23586,68113,753.0,22.2,37321.0,22850.0,60.0
23587,68114,17627.0,38.0,52987.0,41077.0,1721.0
23588,68116,30340.0,33.0,96807.0,40825.0,1462.0
23589,68117,8630.0,34.6,45603.0,20334.0,1138.0
23590,68118,9751.0,41.3,122765.0,58245.0,435.0
23591,68122,11126.0,32.7,70653.0,28366.0,903.0
23592,68123,31770.0,30.1,74267.0,32541.0,1377.0
23593,68124,15959.0,40.5,68311.0,40033.0,1728.0
23594,68127,22073.0,36.0,50352.0,31938.0,1905.0
23595,68128,19065.0,35.2,64988.0,32100.0,965.0
23596,68130,20688.0,38.1,100676.0,49567.0,619.0
23597,68131,12988.0,29.2,35630.0,23006.0,3627.0
23598,68132,14549.0,32.7,53826.0,39227.0,2082.0
23599,68133,11080.0,35.9,108806.0,38440.0,147.0
23600,68134,29447.0,35.5,48990.0,26293.0,4465.0
23601,68135,28164.0,34.0,106875.0,39593.0,671.0
23602,68136,17257.0,33.4,98660.0,37453.0,275.0
23603,68137,26128.0,35.8,66183.0,30634.0,1623.0
23604,68138,12143.0,35.0,73821.0,30684.0,767.0
23605,68142,3597.0,36.5,82260.0,44569.0,321.0
23606,68144,23913.0,38.0,64940.0,35223.0,1455.0
23607,68147,10926.0,34.6,59244.0,23305.0,1120.0
23608,68152,6581.0,47.2,66739.0,34903.0,447.0
23609,68154,22866.0,37.8,70795.0,43646.0,1166.0
23610,68157,6234.0,33.1,67846.0,28384.0,318.0
23611,68164,28786.0,33.5,66980.0,35068.0,2104.0
23612,68178,1477.0,19.4,-666666666.0,10649.0,0.0
23613,68301,1430.0,44.6,66818.0,30676.0,114.0
23614,68303,286.0,46.3,41667.0,30842.0,39.0
23615,68304,432.0,40.7,77344.0,33025.0,35.0
23616,68305,3995.0,42.2,56103.0,29902.0,389.0
23617,68307,433.0,44.5,46250.0,22193.0,39.0
23618,68309,113.0,45.5,47813.0,22441.0,15.0
23619,68310,13760.0,45.1,48393.0,26767.0,1226.0
23620,68313,635.0,49.8,63542.0,31492.0,13.0
23621,68314,595.0,35.3,43750.0,30013.0,172.0
23622,68315,67.0,56.3,-666666666.0,31033.0,9.0
23623,68316,489.0,46.2,67813.0,34051.0,23.0
23624,68317,1804.0,35.5,81979.0,32706.0,31.0
23625,68318,452.0,49.8,39375.0,24566.0,123.0
23626,68319,596.0,40.2,61932.0,27668.0,10.0
23627,68320,375.0,34.5,49375.0,31299.0,27.0
23628,68321,350.0,50.4,34911.0,22060.0,15.0
23629,68322,467.0,49.2,50313.0,30611.0,41.0
23630,68323,311.0,56.6,47375.0,48839.0,22.0
23631,68324,160.0,39.3,-666666666.0,37471.0,23.0
23632,68325,208.0,54.6,67159.0,39696.0,7.0
23633,68326,282.0,37.4,47500.0,23452.0,10.0
23634,68327,243.0,53.1,44722.0,90668.0,29.0
23635,68328,563.0,42.4,64306.0,31140.0,97.0
23636,68329,554.0,37.7,46364.0,22737.0,74.0
23637,68331,1004.0,33.3,57438.0,25801.0,60.0
23638,68332,119.0,55.3,26406.0,19279.0,38.0
23639,68333,8741.0,33.1,48194.0,20833.0,1139.0
23640,68335,512.0,41.8,39643.0,23539.0,96.0
23641,68336,504.0,36.7,88393.0,34485.0,15.0
23642,68337,274.0,51.9,43125.0,29134.0,40.0
23643,68338,292.0,54.0,46875.0,38334.0,51.0
23644,68339,1276.0,48.8,94766.0,44135.0,52.0
23645,68340,873.0,45.8,47198.0,24524.0,59.0
23646,68341,1047.0,43.0,68021.0,30613.0,72.0
23647,68342,497.0,45.3,57083.0,31513.0,27.0
23648,68343,990.0,41.0,53833.0,29308.0,34.0
23649,68344,514.0,40.4,70179.0,26540.0,30.0
23650,68345,239.0,54.8,50441.0,31428.0,15.0
23651,68346,498.0,46.4,60000.0,28390.0,59.0
23652,68347,2644.0,38.6,81526.0,46906.0,110.0
23653,68348,334.0,45.2,61150.0,39679.0,11.0
23654,68349,1028.0,42.3,70833.0,35401.0,48.0
23655,68350,238.0,44.7,48750.0,31500.0,27.0
23656,68351,819.0,47.1,59375.0,34615.0,48.0
23657,68352,4980.0,45.1,42500.0,24401.0,531.0
23658,68354,976.0,46.8,58929.0,27301.0,68.0
23659,68355,5070.0,44.0,48125.0,27394.0,978.0
23660,68357,407.0,47.5,58542.0,35081.0,3.0
23661,68358,1974.0,37.1,107250.0,35017.0,65.0
23662,68359,1661.0,41.0,60278.0,27865.0,105.0
23663,68360,518.0,47.0,93661.0,42231.0,34.0
23664,68361,2306.0,46.4,56447.0,31480.0,200.0
23665,68362,118.0,26.0,-666666666.0,29458.0,24.0
23666,68364,89.0,51.3,60313.0,26775.0,8.0
23667,68365,299.0,27.9,70625.0,23162.0,57.0
23668,68366,1014.0,39.8,52500.0,26525.0,94.0
23669,68367,287.0,41.8,68250.0,36175.0,52.0
23670,68368,523.0,45.1,88472.0,35928.0,18.0
23671,68370,2064.0,52.5,49884.0,30383.0,163.0
23672,68371,1575.0,44.9,63109.0,30647.0,151.0
23673,68372,3128.0,32.6,90038.0,31397.0,76.0
23674,68375,154.0,24.5,-666666666.0,4762.0,114.0
23675,68376,1463.0,51.6,44714.0,26168.0,149.0
23676,68377,412.0,58.2,48393.0,31202.0,56.0
23677,68378,709.0,51.0,58646.0,28823.0,48.0
23678,68379,55.0,59.3,61250.0,31231.0,1.0
23679,68380,90.0,39.5,42708.0,23973.0,10.0
23680,68381,190.0,49.0,38906.0,19673.0,46.0
23681,68382,20.0,41.0,72500.0,27105.0,1.0
23682,68401,728.0,42.3,67031.0,31467.0,68.0
23683,68402,1282.0,40.7,86250.0,35903.0,37.0
23684,68403,136.0,48.9,60000.0,28799.0,6.0
23685,68404,950.0,46.4,98929.0,34272.0,25.0
23686,68405,3503.0,35.9,54571.0,26377.0,290.0
23687,68406,424.0,53.5,38750.0,27781.0,107.0
23688,68407,628.0,46.8,61875.0,31915.0,53.0
23689,68409,767.0,37.7,71042.0,36191.0,97.0
23690,68410,8783.0,39.8,47684.0,25817.0,1012.0
23691,68413,577.0,49.8,70000.0,35698.0,14.0
23692,68414,269.0,39.4,-666666666.0,44887.0,41.0
23693,68415,766.0,39.9,52292.0,27604.0,48.0
23694,68416,247.0,43.0,41500.0,22084.0,11.0
23695,68417,275.0,50.5,59773.0,29874.0,25.0
23696,68418,1217.0,42.0,68958.0,28998.0,86.0
23697,68419,278.0,35.3,73750.0,30943.0,37.0
23698,68420,1371.0,49.6,36655.0,21683.0,380.0
23699,68421,1274.0,22.6,58750.0,21157.0,230.0
23700,68422,397.0,54.0,72500.0,38627.0,6.0
23701,68423,981.0,37.7,76910.0,29040.0,36.0
23702,68424,735.0,46.7,50893.0,30600.0,45.0
23703,68428,1250.0,43.5,93750.0,34184.0,12.0
23704,68430,1448.0,42.1,82375.0,37780.0,95.0
23705,68431,321.0,56.0,46500.0,34102.0,15.0
23706,68433,176.0,59.7,24688.0,20165.0,51.0
23707,68434,8652.0,36.3,64538.0,28154.0,734.0
23708,68436,494.0,52.1,56458.0,36274.0,38.0
23709,68437,262.0,39.0,42500.0,40501.0,22.0
23710,68438,121.0,34.6,73750.0,36029.0,12.0
23711,68439,526.0,33.2,54628.0,24999.0,72.0
23712,68440,96.0,53.5,38750.0,24031.0,10.0
23713,68441,204.0,45.7,88750.0,33393.0,9.0
23714,68442,283.0,64.3,51354.0,37768.0,21.0
23715,68443,995.0,50.4,55813.0,32410.0,18.0
23716,68444,60.0,53.1,74375.0,29055.0,10.0
23717,68445,72.0,51.5,55417.0,29981.0,5.0
23718,68446,2797.0,41.7,59861.0,30507.0,182.0
23719,68447,490.0,46.3,43750.0,25408.0,138.0
23720,68448,398.0,47.8,44583.0,26884.0,97.0
23721,68450,3181.0,38.6,47802.0,17452.0,236.0
23722,68452,58.0,58.5,33438.0,32384.0,8.0
23723,68453,279.0,54.9,68750.0,37708.0,15.0
23724,68454,559.0,46.3,70288.0,31179.0,9.0
23725,68455,475.0,57.4,58523.0,38818.0,35.0
23726,68456,1113.0,43.8,66375.0,40955.0,71.0
23727,68457,244.0,51.1,61667.0,29105.0,13.0
23728,68458,184.0,42.9,64792.0,26281.0,23.0
23729,68460,713.0,52.5,65000.0,34744.0,25.0
23730,68461,733.0,45.7,104265.0,58557.0,14.0
23731,68462,4285.0,33.9,85104.0,34638.0,193.0
23732,68463,1359.0,47.4,59375.0,29336.0,162.0
23733,68464,527.0,51.1,56250.0,27080.0,16.0
23734,68465,2289.0,40.7,56950.0,24880.0,168.0
23735,68466,1796.0,47.1,42697.0,22701.0,202.0
23736,68467,9486.0,39.0,55152.0,27208.0,922.0
23737,68502,26951.0,34.2,49430.0,28943.0,4350.0
23738,68503,15850.0,25.4,33503.0,17567.0,5796.0
23739,68504,17114.0,28.4,37784.0,21148.0,4079.0
23740,68505,17312.0,33.1,54048.0,26218.0,2296.0
23741,68506,29018.0,39.4,55255.0,32688.0,2252.0
23742,68507,13750.0,40.6,53496.0,29604.0,1294.0
23743,68508,15768.0,21.2,20018.0,11492.0,3789.0
23744,68510,21396.0,35.8,50843.0,28338.0,3162.0
23745,68512,13505.0,36.1,74200.0,39531.0,1202.0
23746,68514,205.0,39.8,151088.0,55158.0,0.0
23747,68516,42851.0,38.6,79824.0,39747.0,2430.0
23748,68517,487.0,41.6,144917.0,39337.0,0.0
23749,68520,1405.0,57.5,108750.0,71544.0,54.0
23750,68521,34645.0,30.2,53833.0,26779.0,5920.0
23751,68522,13290.0,31.9,65337.0,25515.0,1105.0
23752,68523,1449.0,43.3,99635.0,47109.0,16.0
23753,68524,6114.0,29.6,60932.0,24353.0,599.0
23754,68526,6399.0,37.2,111296.0,46834.0,144.0
23755,68527,848.0,49.1,133542.0,63234.0,6.0
23756,68528,6760.0,27.9,60960.0,25729.0,1591.0
23757,68531,52.0,61.5,71058.0,58369.0,0.0
23758,68532,658.0,45.0,96875.0,38064.0,0.0
23759,68601,28357.0,37.9,58627.0,28274.0,2477.0
23760,68620,2742.0,43.6,55200.0,30136.0,150.0
23761,68621,636.0,42.3,61806.0,25547.0,6.0
23762,68622,326.0,54.6,57083.0,31082.0,10.0
23763,68623,200.0,55.0,35729.0,23830.0,47.0
23764,68624,983.0,46.1,62533.0,26679.0,45.0
23765,68626,635.0,47.1,53125.0,29426.0,46.0
23766,68627,650.0,50.3,55208.0,29841.0,79.0
23767,68628,742.0,49.0,51150.0,31214.0,77.0
23768,68629,1364.0,49.0,49340.0,25957.0,118.0
23769,68631,462.0,39.0,37083.0,19462.0,22.0
23770,68632,3971.0,38.9,50208.0,25080.0,301.0
23771,68633,1246.0,47.6,49392.0,25677.0,93.0
23772,68634,472.0,45.5,51875.0,27511.0,35.0
23773,68635,536.0,46.4,75972.0,26838.0,41.0
23774,68636,1288.0,52.0,55238.0,29134.0,88.0
23775,68637,355.0,50.4,46500.0,25255.0,12.0
23776,68638,1868.0,42.2,43611.0,25685.0,180.0
23777,68640,1494.0,42.9,50125.0,26791.0,167.0
23778,68641,1065.0,49.3,61029.0,35870.0,47.0
23779,68642,1841.0,38.3,59714.0,27332.0,102.0
23780,68643,1115.0,42.5,65972.0,34444.0,62.0
23781,68644,700.0,49.3,61250.0,26893.0,75.0
23782,68647,678.0,45.5,60000.0,29930.0,46.0
23783,68648,411.0,35.9,89432.0,30062.0,84.0
23784,68649,2080.0,40.0,73750.0,31863.0,215.0
23785,68651,1437.0,43.0,61838.0,32095.0,30.0
23786,68652,578.0,57.3,48929.0,30212.0,27.0
23787,68653,683.0,34.9,51313.0,24756.0,76.0
23788,68654,527.0,48.1,60139.0,29322.0,43.0
23789,68655,176.0,38.4,72569.0,30151.0,4.0
23790,68658,703.0,49.1,57344.0,33626.0,48.0
23791,68659,117.0,56.3,46250.0,26223.0,5.0
23792,68660,1227.0,40.9,53272.0,25082.0,109.0
23793,68661,7402.0,30.9,54730.0,20137.0,596.0
23794,68662,1301.0,47.3,65417.0,30265.0,178.0
23795,68663,849.0,33.5,42273.0,19824.0,195.0
23796,68664,378.0,44.0,41125.0,24415.0,91.0
23797,68665,946.0,38.8,54750.0,27570.0,77.0
23798,68666,1562.0,42.8,63661.0,35512.0,82.0
23799,68667,113.0,45.9,56500.0,42678.0,10.0
23800,68669,385.0,51.3,51146.0,28115.0,35.0
23801,68701,30356.0,36.6,49622.0,27137.0,4824.0
23802,68710,814.0,38.4,53250.0,26689.0,76.0
23803,68711,363.0,47.6,-666666666.0,28464.0,87.0
23804,68713,2207.0,42.0,51660.0,28075.0,170.0
23805,68714,1210.0,50.3,53000.0,35075.0,108.0
23806,68715,1625.0,39.3,75313.0,27968.0,168.0
23807,68716,924.0,56.6,47679.0,29763.0,82.0
23808,68717,207.0,49.2,67875.0,32104.0,8.0
23809,68718,1631.0,49.3,47875.0,30902.0,161.0
23810,68719,128.0,55.8,48750.0,32583.0,23.0
23811,68720,267.0,50.3,55833.0,31831.0,68.0
23812,68722,609.0,49.3,54667.0,23709.0,33.0
23813,68723,462.0,53.1,60313.0,29801.0,29.0
23814,68724,156.0,40.0,41000.0,17806.0,7.0
23815,68725,466.0,54.4,55179.0,30617.0,26.0
23816,68726,738.0,43.6,44234.0,22624.0,92.0
23817,68727,780.0,51.0,65625.0,35484.0,61.0
23818,68728,192.0,57.6,43125.0,28120.0,11.0
23819,68729,1938.0,44.0,51452.0,29073.0,128.0
23820,68730,1870.0,46.4,59559.0,29469.0,128.0
23821,68731,2804.0,34.2,69464.0,28459.0,374.0
23822,68732,196.0,60.0,53056.0,31088.0,22.0
23823,68733,1455.0,37.8,56818.0,28310.0,247.0
23824,68734,77.0,57.6,75000.0,28595.0,0.0
23825,68735,824.0,38.4,49907.0,23109.0,74.0
23826,68736,549.0,46.8,55250.0,31088.0,122.0
23827,68739,3002.0,41.2,61429.0,30674.0,178.0
23828,68740,1113.0,38.4,78333.0,27491.0,64.0
23829,68741,739.0,48.4,68594.0,31562.0,47.0
23830,68742,124.0,57.0,33125.0,26594.0,12.0
23831,68743,644.0,45.9,78125.0,33663.0,62.0
23832,68745,1584.0,38.4,51855.0,29087.0,168.0
23833,68746,410.0,45.5,38036.0,22088.0,50.0
23834,68747,161.0,35.2,55972.0,20694.0,4.0
23835,68748,3008.0,38.7,52714.0,22628.0,480.0
23836,68749,54.0,58.2,46250.0,26937.0,0.0
23837,68751,89.0,35.1,45938.0,21084.0,3.0
23838,68752,753.0,47.1,60000.0,31138.0,56.0
23839,68753,85.0,48.5,42969.0,26925.0,6.0
23840,68755,261.0,56.1,63750.0,28359.0,25.0
23841,68756,1856.0,45.0,44188.0,27960.0,283.0
23842,68757,820.0,44.2,47000.0,20630.0,185.0
23843,68758,1309.0,38.5,48077.0,25541.0,235.0
23844,68759,203.0,55.4,51071.0,31299.0,17.0
23845,68760,1338.0,36.4,32372.0,17045.0,388.0
23846,68761,334.0,51.8,42813.0,36561.0,47.0
23847,68763,4723.0,42.8,51990.0,26376.0,341.0
23848,68764,810.0,50.6,47011.0,26789.0,93.0
23849,68765,1346.0,44.1,53125.0,30058.0,164.0
23850,68766,530.0,48.1,51389.0,33814.0,98.0
23851,68767,3298.0,37.7,62353.0,28839.0,119.0
23852,68768,550.0,45.0,46964.0,28711.0,68.0
23853,68769,1726.0,50.5,47102.0,27347.0,172.0
23854,68770,1406.0,47.0,51667.0,30783.0,159.0
23855,68771,1404.0,48.8,50750.0,29628.0,85.0
23856,68773,142.0,41.4,78036.0,27505.0,3.0
23857,68774,218.0,57.9,59750.0,30232.0,10.0
23858,68776,14880.0,32.2,50489.0,19806.0,2787.0
23859,68777,710.0,53.2,43182.0,29507.0,83.0
23860,68778,540.0,46.6,50313.0,27658.0,35.0
23861,68779,2745.0,40.1,55500.0,25128.0,126.0
