State,City,Population,MedianAge,HouseholdIncome,PerCapitaIncome,PovertyCount
AL,Moundville,6715,36.7,49334.0,24255.0,899
AL,Mount Hope,1521,38.5,35769.0,19077.0,219
AL,Mount Olive,4984,42.4,68438.0,33172.0,414
AL,Mount Vernon,3238,46.3,38438.0,19574.0,826
AL,Mulga,2889,45.2,53088.0,26088.0,208
AL,Munford,5956,40.4,48278.0,23378.0,906
AL,Muscadine,1234,39.2,51429.0,18801.0,86
AL,Muscle Shoals,17170,42.0,52331.0,26638.0,1878
AL,Myrtlewood,212,49.5,36042.0,15133.0,92
AL,Nauvoo,5850,45.9,34805.0,20899.0,1569
AL,Needham,768,35.0,30521.0,24757.0,122
AL,New Brockton,3584,44.5,48770.0,25237.0,617
AL,New Hope,4801,43.9,46861.0,24523.0,761
AL,New Market,12406,39.0,61058.0,28309.0,1567
AL,Newbern,1179,52.2,18750.0,12325.0,461
AL,Newton,5225,42.8,52882.0,25705.0,618
AL,Newville,1848,42.9,46750.0,24716.0,225
AL,Northport,39621,35.166666666666664,59073.0,25274.666666666668,4471
AL,Notasulga,3649,45.2,39773.0,21144.0,735
AL,Oakman,3298,42.4,39127.0,19503.0,563
AL,Odenville,13305,37.9,60100.0,24776.0,895
AL,Ohatchee,6174,42.4,52560.0,25195.0,916
AL,Oneonta,15208,39.7,48814.0,24486.0,2160
AL,Opelika,42318,37.45,43417.0,23992.5,8985
AL,Opp,9647,44.7,34183.0,21374.0,2237
AL,Orange Beach,6560,56.4,69088.0,45375.0,461
AL,Orrville,1561,42.7,24395.0,15645.0,747
AL,Owens Cross Roads,16943,40.7,105655.0,46016.0,539
AL,Ozark,19242,43.0,42549.0,23664.0,3803
AL,Paint Rock,616,38.0,33333.0,15036.0,197
AL,Panola,176,30.1,51364.0,12927.0,17
AL,Pansey,871,50.2,41696.0,26258.0,159
AL,Parrish,3754,39.6,39777.0,20467.0,490
AL,Pelham,24545,39.0,75730.0,36979.0,1142
AL,Pell City,21598,40.95,45400.5,25021.5,4088
AL,Pennington,741,42.5,35144.0,22703.0,179
AL,Perdido,1678,39.7,38661.0,18192.0,403
AL,Perdue Hill,214,54.1,11741.0,5090.0,191
AL,Peterman,990,51.9,18594.0,14914.0,291
AL,Phenix City,65979,34.06666666666667,44420.333333333336,22160.333333333332,11816
AL,Phil Campbell,5035,42.2,31381.0,16902.0,1346
AL,Piedmont,12667,45.4,36762.0,21019.0,2423
AL,Pike Road,9959,38.6,103284.0,40833.0,598
AL,Pinckard,612,47.0,34671.0,26244.0,113
AL,Pine Apple,819,41.9,17308.0,10972.0,288
AL,Pine Hill,3000,40.6,28194.0,15463.0,887
AL,Pinson,21727,42.2,64098.0,28103.0,2325
AL,Pisgah,3729,45.1,33074.0,20838.0,656
AL,Pittsview,1278,45.9,27589.0,20977.0,246
AL,Plantersville,1121,52.8,35466.0,25064.0,368
AL,Pleasant Grove,10224,40.7,64761.0,27254.0,612
AL,Prattville,47501,37.150000000000006,57316.0,28823.5,7140
AL,Quinton,2915,45.4,39677.0,21403.0,604
AL,Ragland,4063,45.3,36101.0,18416.0,790
AL,Rainbow City,9989,40.3,49455.0,25780.0,1594
AL,Rainsville,8168,42.6,39250.0,20102.0,1810
AL,Ralph,1446,39.7,80500.0,29236.0,35
AL,Ramer,1967,52.0,43566.0,27017.0,248
AL,Ranburne,3225,39.3,47645.0,22644.0,277
AL,Randolph,1401,44.3,65035.0,23306.0,108
AL,Red Bay,4204,40.2,36795.0,18221.0,996
AL,Red Level,3295,43.5,41550.0,17688.0,483
AL,Reform,3734,48.4,27702.0,19645.0,868
AL,Remlap,3292,44.1,46573.0,19724.0,304
AL,Repton,2122,45.7,33617.0,19572.0,552
AL,River Falls,57,52.1,17708.0,6118.0,24
AL,Riverside,2007,35.3,52656.0,25498.0,241
AL,Roanoke,11213,42.3,40246.0,20737.0,2060
AL,Robertsdale,14262,39.7,45248.0,21457.0,2172
AL,Rockford,1922,52.2,39321.0,23876.0,172
AL,Rogersville,8469,45.8,46804.0,26890.0,958
AL,Russellville,19873,35.85,40595.5,19214.5,5108
AL,Rutledge,510,47.9,29583.0,20608.0,84
AL,Safford,512,30.5,23750.0,16241.0,131
AL,Saint Stephens,932,45.5,50179.0,33135.0,195
AL,Salem,8117,42.2,58488.0,27669.0,1145
AL,Samson,3946,44.9,29442.0,17741.0,1111
AL,Saraland,15348,37.1,54812.0,24733.0,1800
AL,Sardis,796,47.4,30400.0,20810.0,160
AL,Satsuma,6161,43.4,60609.0,29646.0,592
AL,Sawyerville,1518,39.4,42500.0,20385.0,382
AL,Scottsboro,21178,43.55,41463.0,22869.0,3490
AL,Seale,3712,46.2,50137.0,24990.0,886
AL,Section,3983,46.2,40263.0,20332.0,913
AL,Selma,35485,37.05,28680.5,17651.5,11066
AL,Seminole,699,54.0,68958.0,32583.0,74
AL,Semmes,20224,38.1,57686.0,25014.0,2362
AL,Sheffield,9007,44.0,33463.0,23186.0,2219
AL,Shelby,3290,45.9,55769.0,28252.0,925
AL,Shorter,2091,47.1,37621.0,22564.0,544
AL,Shorterville,559,54.0,41061.0,19166.0,62
AL,Silas,1777,41.0,29598.0,16896.0,690
AL,Silverhill,3754,44.4,49265.0,29068.0,360
AL,Sipsey,408,39.4,26875.0,14716.0,103
AL,Skipperville,847,50.9,49938.0,31764.0,109
AL,Slocomb,6658,44.6,43467.0,21290.0,1256
AL,Smiths,12097,40.0,50770.0,28674.0,1851
AL,Somerville,6515,45.5,45592.0,24375.0,859
AL,Spanish Fort,13876,39.7,83399.0,38730.0,578
AL,Springville,12159,40.8,65907.0,24425.0,1155
AL,Spruce Pine,1479,48.0,41917.0,23928.0,108
AL,Stanton,171,48.1,52993.0,20542.0,86
AL,Stapleton,1486,44.1,47279.0,26334.0,106
AL,Steele,2674,37.9,46090.0,20159.0,492
AL,Sterrett,5912,35.8,78460.0,34291.0,344
AL,Stevenson,4429,38.2,33514.0,17044.0,1167
AL,Stockton,938,53.5,41346.0,26671.0,196
AL,Sulligent,3915,52.0,28905.0,16795.0,1128
AL,Sumiton,2614,39.7,34792.0,21580.0,654
AL,Summerdale,5416,41.7,40893.0,22688.0,1122
AL,Sweet Water,2905,33.8,33224.0,17268.0,802
AL,Sycamore,493,36.9,35590.0,15425.0,155
AL,Sylacauga,25120,41.85,36094.0,19622.5,5669
AL,Sylvania,1922,34.3,42298.0,21280.0,329
AL,Talladega,26197,42.3,33757.0,19979.0,5158
AL,Tallassee,12713,38.5,51393.0,24336.0,1998
AL,Tanner,2408,39.7,31507.0,24102.0,294
AL,Theodore,24419,38.6,50720.0,24012.0,3902
AL,Thomaston,551,53.5,24107.0,23950.0,127
AL,Thomasville,7177,42.0,37500.0,23127.0,1072
AL,Thorsby,3880,35.2,50057.0,20567.0,602
AL,Tibbie,905,40.7,30982.0,15336.0,308
AL,Titus,2681,38.8,62184.0,28420.0,86
AL,Toney,12666,36.3,52488.0,26161.0,1580
AL,Town Creek,6095,37.7,51522.0,23537.0,711
AL,Townley,865,33.7,35676.0,18516.0,282
AL,Trafford,2943,46.5,33638.0,22058.0,638
AL,Trenton,231,43.3,45804.0,15192.0,38
AL,Trinity,7465,41.2,53811.0,26608.0,1074
AL,Troy,26046,31.35,37768.5,21936.5,6774
AL,Trussville,27385,38.7,81776.0,35333.0,1896
AL,Tuscaloosa,120219,30.950000000000003,51493.25,27194.5,23938
AL,Tuscumbia,18184,40.7,49532.0,22999.0,3013
AL,Tuskegee,7961,45.5,33223.0,22040.0,1906
AL,Tuskegee Institute,4697,21.6,26924.0,14746.0,754
AL,Tyler,1205,48.6,19938.0,26414.0,486
AL,Union Grove,5857,41.3,51087.0,22508.0,731
AL,Union Springs,7454,36.5,27160.0,18356.0,2244
AL,Uniontown,2986,33.3,18067.0,13572.0,1263
AL,Uriah,1380,52.4,30313.0,21104.0,307
AL,Valhermoso Springs,347,50.0,26875.0,19466.0,46
AL,Valley,15399,35.8,43404.0,23225.0,2468
AL,Valley Head,3630,36.2,35536.0,20913.0,806
AL,Vance,3927,31.3,53242.0,20851.0,576
AL,Vandiver,910,42.1,42350.0,30566.0,109
AL,Verbena,3472,39.6,43351.0,28776.0,377
AL,Vernon,4974,43.4,43868.0,20633.0,1099
AL,Vina,1599,48.7,39130.0,23122.0,162
AL,Vincent,4122,40.3,47782.0,20202.0,750
AL,Vinegar Bend,789,34.5,69271.0,23381.0,97
AL,Vinemont,9328,39.2,43757.0,22444.0,1809
AL,Vredenburgh,340,32.9,17917.0,8036.0,112
AL,Wadley,2531,35.8,31858.0,19739.0,439
AL,Wagarville,979,36.1,29549.0,17393.0,299
AL,Ward,377,50.5,35536.0,22214.0,86
AL,Warrior,14653,40.5,53647.0,24835.0,1496
AL,Waterloo,1591,39.9,41250.0,21723.0,234
AL,Waverly,2002,43.2,70625.0,30127.0,242
AL,Weaver,5145,37.1,49808.0,25156.0,515
AL,Webb,2153,45.9,37981.0,20082.0,455
AL,Wedowee,4688,43.9,34753.0,22064.0,1074
AL,Wellington,2524,49.1,53780.0,41081.0,187
AL,Weogufka,922,39.4,53519.0,28691.0,77
AL,West Blocton,5257,40.9,41461.0,18163.0,1096
AL,Wetumpka,30617,40.2,65185.0,29845.0,3633
AL,Wilmer,10022,43.3,53012.0,23666.0,1442
AL,Wilsonville,4862,47.5,61576.0,29304.0,403
AL,Winfield,7041,42.3,37239.0,23122.0,728
AL,Wing,293,56.8,27308.0,23891.0,50
AL,Woodland,3606,47.3,45433.0,20731.0,664
AL,Woodstock,3484,36.7,57118.0,24424.0,610
AL,Woodville,3584,40.2,37336.0,18807.0,563
AL,York,3543,42.4,24335.0,15103.0,1377
AR,Adona,605,46.2,38080.0,19453.0,151
AR,Alexander,17563,35.0,56367.0,26249.0,1547
AR,Alicia,317,48.2,25074.0,18695.0,122
AR,Alma,14323,37.9,49857.0,23622.0,1778
AR,Almyra,789,47.5,50833.0,26085.0,190
AR,Alpena,1642,45.3,47784.0,24084.0,128
AR,Altheimer,1188,45.1,30772.0,15060.0,315
AR,Altus,2114,44.4,30867.0,17370.0,602
AR,Amagon,137,47.5,25250.0,13066.0,35
AR,Amity,3908,39.9,40917.0,19085.0,660
AR,Antoine,63,56.3,39250.0,24729.0,5
AR,Arkadelphia,15175,35.0,37101.0,22048.0,3059
AR,Arkansas City,533,45.9,35724.0,18196.0,139
AR,Ash Flat,2808,51.0,31121.0,15785.0,658
AR,Ashdown,8872,41.9,35822.0,23686.0,1556
AR,Atkins,6295,40.2,37192.0,20107.0,1070
AR,Aubrey,97,50.5,21250.0,15281.0,26
AR,Augusta,2821,45.5,29432.0,20127.0,905
AR,Austin,6804,35.3,66473.0,27557.0,683
AR,Bald Knob,6990,38.3,35570.0,17743.0,1554
AR,Banks,379,33.9,27841.0,15796.0,167
AR,Barling,4819,38.3,44223.0,20842.0,1301
AR,Batesville,25826,39.2,38625.0,23278.0,4892
AR,Bauxite,4127,37.1,55769.0,29495.0,392
AR,Bay,2201,41.5,39776.0,20990.0,283
AR,Bearden,2018,46.0,35230.0,20402.0,484
AR,Bee Branch,2198,43.6,41604.0,21607.0,327
AR,Beebe,12869,36.7,55960.0,26387.0,1512
AR,Beech Grove,525,42.7,33125.0,31219.0,104
AR,Bella Vista,29032,50.65,65450.0,33618.5,1364
AR,Belleville,1807,39.7,43269.0,19783.0,395
AR,Benton,29978,36.0,51517.0,23935.0,3105
AR,Bentonville,51858,33.2,80764.0,39036.0,3574
AR,Berryville,10654,37.0,40317.0,20961.0,1707
AR,Bigelow,3364,50.0,46563.0,23162.0,238
AR,Biggers,519,37.7,55625.0,26284.0,53
AR,Biscoe,655,48.1,33359.0,19811.0,156
AR,Bismarck,4409,43.2,49771.0,25489.0,402
AR,Black Oak,374,34.7,60000.0,25791.0,58
AR,Black Rock,1435,40.9,34500.0,15599.0,205
AR,Blevins,576,45.3,56356.0,26860.0,71
AR,Bluff City,81,55.5,30500.0,18990.0,12
AR,Blytheville,22683,34.3,39806.0,20063.0,5259
AR,Boles,623,50.8,26625.0,14480.0,232
AR,Bono,5561,34.5,49341.0,23435.0,729
AR,Booneville,8543,40.4,37922.0,19559.0,1542
AR,Bradford,3800,46.4,37012.0,25486.0,632
AR,Bradley,1211,33.0,34342.0,18402.0,261
AR,Branch,603,42.6,53594.0,26910.0,76
AR,Brickeys,1571,41.7,38250.0,905.0,16
AR,Brinkley,3814,46.6,31926.0,20525.0,1098
AR,Brockwell,311,52.8,33147.0,17031.0,84
AR,Brookland,4814,32.9,46833.0,25583.0,699
AR,Bryant,16485,37.3,64219.0,31333.0,736
AR,Buckner,681,51.7,35500.0,26857.0,98
AR,Bull Shoals,2312,57.7,39352.0,20019.0,328
AR,Cabot,37178,36.0,59230.0,26049.0,4321
AR,Caddo Gap,530,50.3,27981.0,14433.0,96
AR,Caldwell,149,59.1,21406.0,13524.0,33
AR,Calico Rock,3521,43.9,37500.0,18055.0,433
AR,Calion,355,53.2,35598.0,18445.0,30
AR,Camden,18968,40.2,31983.0,19580.0,5100
AR,Canehill,886,48.5,38616.0,19824.0,185
AR,Caraway,1453,40.9,41131.0,18754.0,274
AR,Carlisle,3531,43.8,52770.0,24649.0,293
AR,Carthage,615,43.9,40833.0,17243.0,110
AR,Casa,916,42.7,50750.0,25226.0,19
AR,Cash,709,26.8,35781.0,36412.0,142
AR,Casscoe,242,51.6,17500.0,16701.0,57
AR,Cave City,5250,42.4,37396.0,25183.0,1043
AR,Cave Springs,2781,32.5,107336.0,40345.0,52
AR,Cecil,383,38.2,61900.0,23716.0,76
AR,Cedarville,1744,36.8,44050.0,20105.0,265
AR,Center Ridge,1569,40.8,52692.0,24542.0,288
AR,Centerton,11242,29.7,66457.0,25983.0,759
AR,Charleston,5696,40.9,52791.0,24854.0,518
AR,Cherokee Village,4573,48.6,34878.0,19748.0,912
AR,Cherry Valley,2224,46.4,38397.0,19264.0,299
AR,Chester,687,50.1,31793.0,18702.0,124
AR,Chidester,1441,55.6,29792.0,20185.0,195
AR,Clarendon,1961,43.2,27538.0,18903.0,676
AR,Clarkedale,57,28.5,36125.0,13477.0,14
AR,Clarkridge,938,42.7,41985.0,22622.0,93
AR,Clarksville,15459,35.9,37065.0,19454.0,3211
AR,Cleveland,583,47.9,28512.0,20395.0,69
AR,Clinton,7123,45.0,35112.0,20135.0,1442
AR,Coal Hill,1113,40.1,37000.0,17743.0,246
AR,Colt,1564,51.2,33485.0,23280.0,412
AR,Combs,431,42.9,26591.0,13777.0,62
AR,Compton,321,55.2,40357.0,17630.0,57
AR,Concord,1198,44.5,24667.0,17399.0,306
AR,Conway,83238,31.8,47484.0,24985.5,13798
AR,Cord,350,30.9,44219.0,22145.0,18
AR,Corning,4512,45.0,27776.0,18025.0,1268
AR,Cotter,1283,55.2,33063.0,19255.0,315
AR,Cotton Plant,680,50.3,20000.0,18920.0,263
AR,Cove,1786,44.2,33056.0,18624.0,496
AR,Crawfordsville,2031,34.3,34489.0,20540.0,465
AR,Crossett,12081,42.1,36179.0,20913.0,2420
AR,Cushman,231,37.1,68750.0,18900.0,13
AR,Damascus,2354,35.8,39286.0,21776.0,454
AR,Danville,4232,35.2,42356.0,19176.0,739
AR,Dardanelle,10681,39.0,39907.0,20386.0,1635
AR,Datto,70,32.0,39375.0,12760.0,27
AR,De Queen,10907,34.1,43406.0,17408.0,2312
AR,De Valls Bluff,1440,37.9,44239.0,19151.0,311
AR,De Witt,5070,38.7,31930.0,20841.0,1157
AR,Decatur,3718,33.5,45488.0,18109.0,733
AR,Deer,943,39.5,29886.0,15391.0,153
AR,Delaplaine,297,59.5,53021.0,22931.0,9
AR,Delaware,695,54.5,26850.0,17447.0,81
AR,Delight,1729,45.0,29250.0,18551.0,350
AR,Dell,175,45.3,48250.0,27048.0,7
AR,Dennard,424,61.2,25391.0,19479.0,134
AR,Dermott,3749,36.7,31111.0,17376.0,946
AR,Des Arc,2832,49.5,40910.0,23054.0,298
AR,Diamond City,227,54.4,30625.0,16612.0,45
AR,Dierks,2052,44.1,41042.0,36466.0,337
AR,Doddridge,1348,53.2,47946.0,23951.0,184
AR,Donaldson,2328,38.3,42780.0,20357.0,139
AR,Dover,6936,43.3,42857.0,23598.0,1055
AR,Drasco,1384,58.4,37321.0,22130.0,174
AR,Dumas,5987,37.9,27123.0,19734.0,1781
AR,Dyer,401,43.4,30938.0,13522.0,134
AR,Dyess,574,35.5,35227.0,16542.0,148
AR,Earle,2985,40.4,31203.0,16646.0,829
AR,Edgemont,719,59.1,45588.0,25751.0,102
AR,Egypt,239,21.1,35040.0,10513.0,128
AR,El Dorado,31034,37.8,41444.0,23819.0,6534
AR,El Paso,1402,37.0,51250.0,28449.0,141
AR,Elaine,756,35.1,17297.0,12770.0,247
AR,Elizabeth,1282,45.3,38278.0,21189.0,196
AR,Elkins,5672,37.6,57073.0,23243.0,482
AR,Emerson,1284,50.7,23980.0,18426.0,236
AR,Emmet,1328,46.7,39671.0,24968.0,164
AR,England,4655,37.2,41276.0,21424.0,999
AR,Enola,960,35.2,45966.0,21249.0,104
AR,Etowah,67,49.8,75625.0,24564.0,4
AR,Eudora,2922,46.0,22077.0,19495.0,1075
AR,Eureka Springs,8151,59.35,38634.5,25428.0,1169
AR,Evening Shade,1190,54.8,27222.0,18953.0,356
AR,Everton,1442,50.6,40201.0,23529.0,234
AR,Fairfield Bay,2612,65.6,35466.0,25135.0,93
AR,Farmington,7568,37.0,49431.0,27084.0,589
AR,Fayetteville,100427,29.099999999999998,46830.0,29985.0,19778
AR,Fifty Six,478,56.8,31683.0,19006.0,20
AR,Fisher,390,39.2,41771.0,24980.0,20
AR,Flippin,4318,50.3,37181.0,20059.0,824
AR,Floral,1813,32.4,58191.0,19529.0,178
AR,Fordyce,5452,39.7,35477.0,18128.0,451
AR,Foreman,2720,43.5,44185.0,23053.0,607
AR,Forrest City,19523,36.3,34713.0,15217.0,4442
AR,Fort Smith,91361,37.1,44283.4,26071.2,22436
AR,Fouke,5409,37.7,49085.0,21372.0,568
AR,Fountain Hill,503,54.3,25742.0,13983.0,140
AR,Fox,869,31.8,40074.0,15205.0,215
AR,Fulton,1063,37.8,37636.0,16331.0,196
AR,Gamaliel,755,52.0,39663.0,21871.0,87
AR,Garfield,4395,45.8,55833.0,28130.0,381
AR,Garland City,340,34.1,31042.0,14263.0,149
AR,Gassville,4021,35.2,41920.0,18259.0,690
AR,Gentry,8388,35.8,51932.0,22250.0,1300
AR,Gepp,280,64.9,26424.0,18277.0,33
AR,Gillett,948,39.7,44750.0,24805.0,71
AR,Gillham,1161,40.3,52535.0,20050.0,237
AR,Gilmore,101,62.4,18482.0,15084.0,42
AR,Glenwood,4867,40.9,31794.0,19061.0,1052
AR,Gould,948,50.8,31125.0,17448.0,200
AR,Grady,5386,37.5,28750.0,3534.0,186
AR,Grannis,863,44.4,33304.0,17189.0,257
AR,Grapevine,883,37.7,59167.0,28083.0,158
AR,Gravelly,97,67.3,30083.0,21679.0,7
AR,Gravette,6655,36.8,51500.0,24270.0,705
AR,Green Forest,7585,39.4,39892.0,18918.0,1354
AR,Greenbrier,16581,37.9,51708.0,25659.0,2377
AR,Greenway,392,36.3,40357.0,15629.0,76
AR,Greenwood,14468,37.6,54512.0,24947.0,1994
AR,Griffithville,422,37.5,37452.0,30345.0,44
AR,Grubbs,469,43.8,35833.0,23693.0,105
AR,Gurdon,3850,44.1,38586.0,20531.0,785
AR,Hackett,3495,44.6,37245.0,22644.0,742
AR,Hagarville,351,59.9,25222.0,14701.0,101
AR,Hamburg,6425,39.8,40583.0,21234.0,1360
AR,Hampton,2833,47.2,34452.0,25616.0,542
AR,Hardy,3989,55.8,38056.0,21246.0,594
AR,Harrell,378,50.4,29792.0,17626.0,109
AR,Harriet,607,42.1,40875.0,13334.0,183
AR,Harrisburg,6532,41.7,41133.0,17128.0,895
AR,Harrison,30306,39.6,41595.0,22877.0,4596
AR,Hartford,1397,42.1,43333.0,20854.0,182
AR,Hartman,2278,41.6,33750.0,15836.0,280
AR,Harvey,150,53.7,21371.0,9109.0,36
AR,Hatfield,1360,52.6,26581.0,17549.0,353
AR,Hattieville,1808,38.8,45125.0,20350.0,396
AR,Havana,1187,52.2,43661.0,23610.0,207
AR,Haynes,175,60.5,27014.0,17186.0,32
AR,Hazen,2376,45.6,42109.0,24452.0,401
AR,Heber Springs,12139,48.5,43609.0,25283.0,1801
AR,Hector,2627,36.0,49837.0,26417.0,533
AR,Helena,5422,32.5,24224.0,17522.0,2013
AR,Henderson,537,54.9,30500.0,15693.0,96
AR,Henning,4675,38.4,31393.0,10170.0,382
AR,Hensley,5098,40.3,56250.0,26556.0,312
AR,Hermitage,2188,35.5,50404.0,27922.0,554
AR,Heth,615,45.0,25139.0,17475.0,207
AR,Hickory Ridge,683,53.7,31083.0,20033.0,83
AR,Higden,2545,57.3,35938.0,23152.0,542
AR,Higginson,392,37.6,28000.0,15404.0,90
AR,Hindsville,2209,48.0,41250.0,23601.0,568
AR,Hiwasse,597,42.4,58068.0,25466.0,39
AR,Holly Grove,1351,47.0,36477.0,21596.0,295
AR,Hope,16865,36.6,39918.0,18443.0,4191
AR,Horatio,2242,33.0,36344.0,18395.0,514
AR,Horseshoe Bend,2554,50.4,29171.0,17708.0,781
AR,Hot Springs National Park,75906,42.2,38698.5,25459.5,15059
AR,Hot Springs Village,15017,67.3,54167.0,33574.0,1184
AR,Houston,1526,40.0,39531.0,20827.0,596
AR,Hoxie,3190,37.7,30417.0,18375.0,739
AR,Hughes,2587,40.4,31335.0,20104.0,719
AR,Humnoke,478,47.5,44423.0,27787.0,40
AR,Humphrey,1015,46.1,51827.0,31221.0,125
AR,Hunter,130,49.0,15938.0,17895.0,22
AR,Huntington,2757,46.5,49900.0,25137.0,265
AR,Huntsville,9504,38.1,44030.0,24084.0,1603
AR,Huttig,979,44.2,36360.0,19288.0,173
AR,Imboden,1875,44.7,46154.0,20053.0,254
AR,Jacksonville,38780,34.9,45770.0,21303.0,6378
AR,Jasper,2775,48.5,34375.0,17237.0,681
AR,Jefferson,668,51.5,36450.0,18059.0,229
AR,Jerusalem,379,49.9,26949.0,22092.0,29
AR,Jessieville,2518,41.2,31680.0,15858.0,593
AR,Joiner,1103,47.0,28281.0,20210.0,320
AR,Jonesboro,83765,33.599999999999994,48003.0,28107.5,15365
AR,Judsonia,6953,44.8,41862.0,22896.0,879
AR,Junction City,2463,44.0,47308.0,21622.0,308
AR,Keiser,661,23.8,28393.0,13361.0,134
AR,Kensett,1839,36.7,26333.0,16098.0,763
AR,Keo,230,40.5,32917.0,26332.0,54
AR,Kingsland,1044,44.4,37105.0,21009.0,329
AR,Kingston,605,57.6,43870.0,25257.0,139
AR,Kirby,968,43.2,32083.0,17418.0,109
AR,Knobel,412,50.8,33750.0,22938.0,54
AR,Knoxville,1155,52.4,44223.0,26518.0,117
AR,Lafe,870,42.6,42031.0,18188.0,227
AR,Lake City,3794,39.2,42609.0,19377.0,666
AR,Lake Village,4703,44.6,41125.0,24924.0,1026
AR,Lakeview,1932,64.1,46563.0,28836.0,169
AR,Lamar,3934,36.2,36563.0,17695.0,1002
AR,Lavaca,5488,39.3,49865.0,22022.0,787
AR,Leachville,2683,35.3,35152.0,19578.0,651
AR,Lead Hill,2758,51.6,28992.0,16961.0,735
AR,Leola,1400,34.0,43409.0,17836.0,304
AR,Lepanto,2484,35.7,35221.0,18166.0,813
AR,Leslie,1998,46.6,33462.0,18584.0,566
AR,Letona,198,34.7,20625.0,12364.0,81
AR,Lewisville,2143,45.9,31952.0,30519.0,587
AR,Lexa,2295,52.6,38917.0,23641.0,450
AR,Lincoln,5620,37.1,33865.0,19094.0,1152
AR,Little Rock,217401,38.81666666666667,58722.416666666664,40518.0,35876
AR,Lockesburg,2991,34.8,49511.0,20988.0,573
AR,London,2614,40.5,36087.0,22405.0,882
AR,Lonoke,9887,38.7,53125.0,25517.0,1266
AR,Lonsdale,2165,52.8,66412.0,32388.0,139
AR,Louann,1041,41.7,51750.0,24529.0,90
AR,Lowell,12980,32.7,60162.0,25907.0,1412
AR,Luxora,1418,37.3,26902.0,14184.0,445
AR,Lynn,258,30.9,39688.0,18464.0,42
AR,Mabelvale,12789,38.6,45960.0,22600.0,2146
AR,Madison,414,48.5,15764.0,11767.0,206
AR,Magazine,2265,41.7,37891.0,24497.0,578
AR,Magness,54,44.8,60208.0,17241.0,4
AR,Magnolia,16813,32.9,39331.0,20907.0,3856
AR,Malvern,23610,40.0,39577.0,20083.0,4006
AR,Mammoth Spring,2441,49.0,24931.0,18166.0,924
AR,Manila,4439,43.8,39659.0,27105.0,1175
AR,Mansfield,3564,43.2,49301.0,18901.0,535
AR,Marble Falls,545,52.4,83370.0,26727.0,31
AR,Marianna,6199,39.7,25647.0,18358.0,1775
AR,Marion,15933,34.4,65969.0,26488.0,1951
AR,Marked Tree,2932,45.3,26732.0,17362.0,861
AR,Marmaduke,3231,36.8,43971.0,19167.0,533
AR,Marshall,4451,42.8,35179.0,21924.0,630
AR,Marvell,1832,44.0,28375.0,18666.0,480
AR,Maumelle,24872,35.2,54943.0,35010.0,2866
AR,Mayflower,5606,38.2,56056.0,26117.0,857
AR,Maynard,1826,40.9,35338.0,19429.0,412
AR,McCaskill,574,50.6,34000.0,19860.0,60
AR,McCrory,2854,42.8,40190.0,21050.0,368
AR,McGehee,4378,34.8,23737.0,15228.0,1724
AR,McNeil,834,44.1,33864.0,18422.0,305
AR,McRae,3442,37.5,51325.0,19360.0,372
AR,Melbourne,3176,48.6,40714.0,19603.0,544
AR,Mellwood,48,50.9,24464.0,11873.0,8
AR,Mena,14295,44.7,34803.0,19568.0,3518
AR,Menifee,168,50.3,48750.0,24968.0,17
AR,Midland,249,44.1,34531.0,17766.0,81
AR,Midway,1232,51.5,39844.0,19944.0,253
AR,Mineral Springs,2210,36.7,43770.0,25392.0,269
AR,Minturn,66,49.0,29375.0,17417.0,5
AR,Monette,1995,49.0,50893.0,27896.0,191
AR,Monticello,15106,34.9,36235.0,19985.0,3419
AR,Montrose,590,42.2,33194.0,16287.0,123
AR,Moro,959,50.6,39550.0,23371.0,95
AR,Morrilton,10913,40.0,37808.0,22314.0,2302
AR,Mount Ida,3005,56.3,39832.0,24234.0,364
AR,Mount Judea,394,38.3,38359.0,14296.0,11
AR,Mount Pleasant,805,48.5,31667.0,20524.0,69
AR,Mount Vernon,1207,40.3,57228.0,22691.0,122
AR,Mountain Home,27675,52.8,41074.0,26433.0,2935
AR,Mountain Pine,2108,39.1,31705.0,15548.0,809
AR,Mountain View,9116,49.8,32105.0,20111.0,2464
AR,Mountainburg,3790,49.3,51265.0,23629.0,404
AR,Mulberry,4801,37.1,37674.0,17753.0,1318
AR,Murfreesboro,2404,41.5,36667.0,20116.0,367
AR,Nashville,10143,37.2,34665.0,20502.0,2592
AR,New Edinburg,818,42.4,68500.0,30347.0,31
AR,Newark,2343,42.8,42500.0,25850.0,569
AR,Newport,11318,38.4,29180.0,15959.0,2610
AR,Norfork,1902,53.0,36540.0,22452.0,403
AR,Norman,1381,46.4,28563.0,16580.0,403
AR,Norphlet,587,40.6,41273.0,23093.0,53
AR,North Little Rock,95645,36.8,45951.4,24601.8,18611
AR,O Kean,243,35.9,28250.0,15245.0,48
AR,Oak Grove,615,52.1,32292.0,18927.0,75
AR,Oakland,529,47.0,28070.0,14335.0,100
AR,Oark,96,70.5,18429.0,10401.0,31
AR,Oden,924,47.8,33021.0,19744.0,142
AR,Oil Trough,456,57.3,18482.0,20936.0,94
AR,Okolona,829,47.1,34038.0,19512.0,52
AR,Ola,2009,42.9,36299.0,23408.0,419
AR,Omaha,2606,53.0,38924.0,20427.0,279
AR,Osceola,7888,36.3,28893.0,18343.0,2579
AR,Oxford,662,45.7,46429.0,19935.0,120
