Zipcode,Population,MedianAge,HouseholdIncome,PerCapitaIncome,PovertyCount,City,State,Latitude,Longitude,Timezone,DaylightSavingsTimeFlag,geopoint
74436,5142,37.4,48918,23669,940,Haskell,OK,35.815497,-95.68608,-6,1,35.815497
74437,10178,44.2,36911,20467,1983,Henryetta,OK,35.447961,-95.95038,-6,1,35.447961
74438,144,42.5,59583,19112,33,Hitchita,OK,35.520519,-95.75122,-6,1,35.520519
74441,5744,37.4,42723,19679,1102,Hulbert,OK,35.966254,-95.15436,-6,1,35.966254
74442,835,49.7,44375,24371,102,Indianola,OK,35.152295,-95.78957,-6,1,35.152295
74445,3309,35,46218,22781,567,Morris,OK,35.616464,-95.84645,-6,1,35.616464
74446,457,47.3,35083,19528,91,Okay,OK,35.852293,-95.31717,-6,1,35.852293
74447,16604,35.7,33356,20304,3535,Okmulgee,OK,35.628612,-95.9734,-6,1,35.628612
74450,1964,42.7,46875,21095,212,Oktaha,OK,35.59824,-95.48434,-6,1,35.59824
74451,4337,40.5,52206,22249,661,Park Hill,OK,35.742956,-94.96737,-6,1,35.742956
74452,364,34.4,40417,15081,78,Peggs,OK,36.10862,-95.11169,-6,1,36.10862
74454,3166,42.4,54375,25170,333,Porter,OK,35.867529,-95.52647,-6,1,35.867529
74455,3195,45.1,35869,18398,710,Porum,OK,35.355394,-95.28635,-6,1,35.355394
74456,223,40.8,44375,27521,19,Preston,OK,35.712025,-95.99717,-6,1,35.712025
74457,432,44.3,50417,20603,172,Proctor,OK,36.053046,-94.7768,-6,1,36.053046
74458,94,33.5,35625,14318,8,Redbird,OK,35.963567,-95.513856,-6,1,35.963567
74459,89,56.4,46250,30928,7,Rentiesville,OK,35.519193,-95.49447,-6,1,35.519193
74460,157,57.2,26667,19525,21,Schulter,OK,35.51833,-95.9576,-6,1,35.51833
74462,7557,42.2,37272,21073,1414,Stigler,OK,35.272967,-95.16328,-6,1,35.272967
74463,2114,37.5,31250,4991,80,Taft,OK,35.76342,-95.54788,-6,1,35.76342
74464,31494,31.6,35529,18962,7007,Tahlequah,OK,35.923658,-94.97185,-6,1,35.923658
74467,15226,41.8,40429,21973,2982,Wagoner,OK,35.961019,-95.3611,-6,1,35.961019
74468,304,35.5,35833,16919,102,Wainwright,OK,35.61546,-95.56851,-6,1,35.61546
74469,2447,30.3,40741,18274,592,Warner,OK,35.493581,-95.30914,-6,1,35.493581
74470,1709,40.6,40250,20171,464,Webbers Falls,OK,35.490036,-95.15158,-6,1,35.490036
74471,1809,40.9,42750,18767,305,Welling,OK,35.837827,-94.87402,-6,1,35.837827
74472,694,34,42917,21146,96,Whitefield,OK,35.259201,-95.24701,-6,1,35.259201
74501,28069,39.2,47239,24989,4420,Mcalester,OK,34.944399,-95.75709,-6,1,34.944399
74521,193,50.2,28889,18456,48,Albion,OK,34.660204,-95.09814,-6,1,34.660204
74522,254,45.9,42426,22965,26,Alderson,OK,34.902286,-95.69073,-6,1,34.902286
74523,5961,41,35347,23132,1261,Antlers,OK,34.229335,-95.61603,-6,1,34.229335
74525,9664,40.8,36769,20185,1734,Atoka,OK,34.347553,-96.11276,-6,1,34.347553
74528,205,41.2,38750,20547,14,Blanco,OK,34.722059,-95.76125,-6,1,34.722059
74530,175,51.8,35000,27327,9,Bromide,OK,34.416915,-96.49278,-6,1,34.416915
74531,1011,43.3,39861,20754,188,Calvin,OK,34.932628,-96.23929,-6,1,34.932628
74533,746,39.8,34722,21005,166,Caney,OK,34.217672,-96.19634,-6,1,34.217672
74534,154,58.8,27083,16938,49,Centrahoma,OK,34.612564,-96.35556,-6,1,34.612564
74535,104,27.7,18672,9118,45,Clarita,OK,34.488403,-96.43356,-6,1,34.488403
74536,1582,46.2,30368,19327,335,Clayton,OK,34.590491,-95.36797,-6,1,34.590491
74538,4067,42.7,40667,25432,769,Coalgate,OK,34.553763,-96.23084,-6,1,34.553763
74540,196,49.5,36250,21672,28,Daisy,OK,34.540822,-95.71825,-6,1,34.540822
74543,467,43.9,39375,33561,65,Finley,OK,34.373618,-95.43604,-6,1,34.373618
74546,683,43.2,32604,17290,202,Haileyville,OK,34.855223,-95.57691,-6,1,34.855223
74547,3638,37.4,46250,23181,475,Hartshorne,OK,34.84294,-95.57413,-6,1,34.84294
74549,76,47.7,30625,25424,10,Honobia,OK,34.536633,-94.93507,-6,1,34.536633
74552,1253,44.1,39219,20502,263,Kinta,OK,35.127495,-95.23098,-6,1,35.127495
74553,1269,43.5,41905,21689,210,Kiowa,OK,34.708098,-95.90485,-6,1,34.708098
74554,1750,36.1,40170,21769,266,Krebs,OK,34.926507,-95.72048,-6,1,34.926507
74555,772,38.1,38750,20768,130,Lane,OK,34.249448,-95.96199,-6,1,34.249448
74556,384,40.3,46339,23292,44,Lehigh,OK,34.471798,-96.20366,-6,1,34.471798
74557,459,55.4,39375,21873,82,Moyers,OK,34.391572,-95.67366,-6,1,34.391572
74558,418,50.3,34205,18202,85,Nashoba,OK,34.497876,-95.1316,-6,1,34.497876
74560,582,44,42692,19217,117,Pittsburg,OK,34.66625,-95.78885,-6,1,34.66625
74561,2013,41.3,38472,21640,468,Quinton,OK,35.119128,-95.39008,-6,1,35.119128
74562,873,48.3,43125,25856,100,Rattan,OK,34.263342,-95.30693,-6,1,34.263342
74563,2051,44,49112,26328,253,Red Oak,OK,34.948771,-95.1037,-6,1,34.948771
74565,664,44.8,54375,25360,84,Savanna,OK,34.831398,-95.83967,-6,1,34.831398
74569,1230,38,37813,11652,52,Stringtown,OK,34.491359,-95.94157,-6,1,34.491359
74570,1035,39,40556,20100,174,Stuart,OK,34.858091,-96.09233,-6,1,34.858091
74571,3619,40.9,39760,21654,782,Talihina,OK,34.729815,-95.03625,-6,1,34.729815
74572,684,37.9,34453,17438,206,Tupelo,OK,34.626083,-96.43083,-6,1,34.626083
74574,1174,44.8,33636,18584,253,Tuskahoma,OK,34.646758,-95.27642,-6,1,34.646758
74576,109,37.8,52000,26197,9,Wardville,OK,34.665422,-96.03074,-6,1,34.665422
74577,195,44.3,29375,14133,57,Whitesboro,OK,34.689854,-94.8558,-6,1,34.689854
74578,6263,37.6,38852,24543,1147,Wilburton,OK,34.886021,-95.29859,-6,1,34.886021
74601,19164,35.2,40281,20512,3976,Ponca City,OK,36.707393,-97.10167,-6,1,36.707393
74604,12534,45.7,56895,30955,1065,Ponca City,OK,36.704703,-97.00798,-6,1,36.704703
74630,771,42.4,42601,17474,242,Billings,OK,36.52791,-97.43304,-6,1,36.52791
74631,7506,41.1,41932,24254,1568,Blackwell,OK,36.800787,-97.29289,-6,1,36.800787
74632,558,47,50625,30627,86,Braman,OK,36.939016,-97.33875,-6,1,36.939016
74633,327,48.9,45714,21554,34,Burbank,OK,36.694585,-96.73934,-6,1,36.694585
74636,244,40.5,53750,50023,40,Deer Creek,OK,36.810451,-97.51795,-6,1,36.810451
74637,1747,42.8,33611,23780,339,Fairfax,OK,36.577618,-96.69529,-6,1,36.577618
74640,286,37.6,62500,30712,14,Hunter,OK,36.585776,-97.61334,-6,1,36.585776
74641,644,52.8,50938,29636,73,Kaw City,OK,36.807276,-96.86091,-6,1,36.807276
74643,396,47.8,56538,28196,51,Lamont,OK,36.69588,-97.56931,-6,1,36.69588
74644,533,35.4,46250,23665,100,Marland,OK,36.554757,-97.14483,-6,1,36.554757
74647,3705,41.8,43799,21937,566,Newkirk,OK,36.904817,-97.06078,-6,1,36.904817
74650,642,43.6,35208,20204,146,Ralston,OK,36.500388,-96.74013,-6,1,36.500388
74651,813,34.1,48814,21198,116,Red Rock,OK,36.473704,-97.20505,-6,1,36.473704
74652,814,39.8,41500,20414,127,Shidler,OK,36.830328,-96.68054,-6,1,36.830328
74653,3814,34.2,45143,22649,740,Tonkawa,OK,36.665613,-97.32967,-6,1,36.665613
74701,24232,34.8,39344,22219,4694,Durant,OK,34.009209,-96.38612,-6,1,34.009209
74720,496,44,35455,20389,56,Achille,OK,33.83464,-96.39018,-6,1,33.83464
74722,222,45.5,27500,21476,80,Battiest,OK,34.454046,-94.94148,-6,1,34.454046
74723,1411,45.6,39239,25112,225,Bennington,OK,33.997865,-96.02963,-6,1,33.997865
74724,427,31.8,35893,13039,122,Bethel,OK,34.402346,-94.79763,-6,1,34.402346
74726,2452,41.4,43101,22468,385,Bokchito,OK,33.98526,-96.15629,-6,1,33.98526
74727,1802,44.8,25000,21639,497,Boswell,OK,34.026768,-95.8613,-6,1,34.026768
74728,11128,38.5,34991,18016,2733,Broken Bow,OK,34.142978,-94.80269,-6,1,34.142978
74729,2995,40.6,44306,19981,519,Caddo,OK,34.137095,-96.26936,-6,1,34.137095
74730,4815,35,49155,22349,644,Calera,OK,33.920767,-96.44073,-6,1,33.920767
74731,1525,54.4,29333,20460,192,Cartwright,OK,33.869195,-96.57617,-6,1,33.869195
74733,3200,42.9,37441,20908,424,Colbert,OK,33.84836,-96.5029,-6,1,33.84836
74734,1263,35.3,40395,17801,324,Eagletown,OK,34.138965,-94.55407,-6,1,34.138965
74735,1502,46.2,36094,19794,377,Fort Towson,OK,34.052225,-95.25701,-6,1,34.052225
74736,1118,36.5,42800,16816,260,Garvin,OK,33.917419,-94.96494,-6,1,33.917419
74738,638,42.2,21328,14745,211,Grant,OK,33.917165,-95.4894,-6,1,33.917165
74740,2244,48,35568,19442,473,Haworth,OK,33.784733,-94.60436,-6,1,33.784733
74741,1004,44.5,50500,25432,108,Hendrix,OK,33.77061,-96.29927,-6,1,33.77061
74743,8591,41.5,29665,18684,2938,Hugo,OK,34.010943,-95.51651,-6,1,34.010943
74745,9847,37.4,31394,19543,2347,Idabel,OK,33.883578,-94.83154,-6,1,33.883578
74747,147,57.3,22813,18861,26,Kemp,OK,33.769093,-96.3549,-6,1,33.769093
74748,637,41.2,31806,18411,68,Kenefic,OK,34.163069,-96.47772,-6,1,34.163069
74750,386,40.8,28472,13246,125,Millerton,OK,33.98471,-95.01088,-6,1,33.98471
74755,69,65.3,34886,16454,24,Rufe,OK,34.127277,-95.11846,-6,1,34.127277
74756,703,45.7,37143,23037,86,Sawyer,OK,34.023191,-95.36911,-6,1,34.023191
74759,1311,42.4,34583,19168,327,Soper,OK,34.038263,-95.70851,-6,1,34.038263
74760,351,42.3,50250,17358,136,Spencerville,OK,34.146827,-95.37358,-6,1,34.146827
74761,78,38.5,15625,11050,27,Swink,OK,34.01528,-95.20104,-6,1,34.01528
74764,3779,42.2,43929,23915,587,Valliant,OK,34.038794,-95.07793,-6,1,34.038794
74766,1508,36.1,30921,17992,377,Wright City,OK,34.148691,-94.95546,-6,1,34.148691
74801,21917,36.8,38441,20612,4738,Shawnee,OK,35.327341,-96.93544,-6,1,35.327341
74804,20930,36.1,50148,25536,2490,Shawnee,OK,35.375188,-96.93162,-6,1,35.375188
74820,31352,34.4,46394,24256,5321,Ada,OK,34.780243,-96.68761,-6,1,34.780243
74824,1492,32.6,48382,20464,236,Agra,OK,35.883914,-96.86735,-6,1,35.883914
74825,2211,43.8,43333,24098,419,Allen,OK,34.817511,-96.4108,-6,1,34.817511
74826,1050,43.3,38370,19533,203,Asher,OK,35.012407,-96.91873,-6,1,35.012407
74827,349,47.6,35938,20754,54,Atwood,OK,34.949547,-96.33356,-6,1,34.949547
74829,1542,40.9,26827,5648,418,Boley,OK,35.49596,-96.48051,-6,1,35.49596
74830,264,40.3,35625,13823,85,Bowlegs,OK,35.147566,-96.6696,-6,1,35.147566
74831,792,41.8,35714,17493,183,Byars,OK,34.891218,-97.06278,-6,1,34.891218
74832,799,45.9,41029,18657,180,Carney,OK,35.815581,-97.01061,-6,1,35.815581
74833,842,34.1,42411,19830,109,Castle,OK,35.54247,-96.39471,-6,1,35.54247
74834,7719,41.1,50630,25178,1082,Chandler,OK,35.702159,-96.88961,-6,1,35.702159
74836,185,22.8,31579,10676,153,Connerville,OK,34.451503,-96.63092,-6,1,34.451503
74837,273,34.1,29688,13908,84,Cromwell,OK,35.348331,-96.46385,-6,1,35.348331
74839,795,41.2,28000,15216,309,Dustin,OK,35.262169,-96.05434,-6,1,35.262169
74840,1887,39.2,46597,23640,327,Earlsboro,OK,35.29689,-96.78325,-6,1,35.29689
74842,118,33.3,35938,17103,13,Fittstown,OK,34.597595,-96.61818,-6,1,34.597595
74843,358,41.8,73000,28699,29,Fitzhugh,OK,34.648631,-96.73885,-6,1,34.648631
74844,340,31.3,41500,18556,87,Francis,OK,34.878209,-96.58838,-6,1,34.878209
74845,563,33.3,38036,18252,152,Hanna,OK,35.203729,-95.90822,-6,1,35.203729
74848,8079,37.4,39005,16869,1130,Holdenville,OK,35.088636,-96.38778,-6,1,35.088636
74849,3059,39.4,36594,19157,690,Konawa,OK,34.969783,-96.73899,-6,1,34.969783
74850,343,47.8,46458,19422,41,Lamar,OK,35.104311,-96.09067,-6,1,35.104311
74851,10389,38.2,51286,19166,1264,Mcloud,OK,35.4122,-97.0984,-6,1,35.4122
74852,1507,42.4,40667,23300,311,Macomb,OK,35.123383,-97.00869,-6,1,35.123383
74854,1985,38.8,46066,18766,420,Maud,OK,35.129805,-96.77625,-6,1,35.129805
74855,4811,42.5,48859,26656,518,Meeker,OK,35.507952,-96.89689,-6,1,35.507952
74856,845,40.5,44766,21412,91,Mill Creek,OK,34.395266,-96.81667,-6,1,34.395266
74857,8689,41.8,59337,25710,1014,Newalla,OK,35.351612,-97.19507,-6,1,35.351612
74859,6034,41.6,36387,19104,1493,Okemah,OK,35.44116,-96.30798,-6,1,35.44116
74860,1739,35,45060,19019,329,Paden,OK,35.514019,-96.56969,-6,1,35.514019
74864,5303,42.3,52064,26888,574,Prague,OK,35.490727,-96.69141,-6,1,35.490727
74865,1863,36.6,52419,22164,261,Roff,OK,34.618331,-96.81397,-6,1,34.618331
74867,778,49.8,31413,19654,164,Sasakwa,OK,34.948211,-96.53394,-6,1,34.948211
74868,13700,37,41335,20859,2612,Seminole,OK,35.249655,-96.65915,-6,1,35.249655
74869,801,48.2,58417,32659,55,Sparks,OK,35.601113,-96.7777,-6,1,35.601113
74871,2429,44.5,55000,24232,348,Stonewall,OK,34.630936,-96.55756,-6,1,34.630936
74872,3199,37.8,36513,18664,574,Stratford,OK,34.793533,-96.97738,-6,1,34.793533
74873,11649,38.3,47925,22060,1693,Tecumseh,OK,35.231608,-96.9767,-6,1,35.231608
74875,1353,37.5,46917,20654,198,Tryon,OK,35.876736,-96.95179,-6,1,35.876736
74878,1450,44.4,48333,20802,264,Wanette,OK,35.012317,-97.06156,-6,1,35.012317
74880,2121,42.2,37174,19608,484,Weleetka,OK,35.369606,-96.13412,-6,1,35.369606
74881,5111,38.1,43281,20261,1004,Wellston,OK,35.694734,-97.07043,-6,1,35.694734
74883,2377,40.9,39297,18820,577,Wetumka,OK,35.232465,-96.23571,-6,1,35.232465
74884,5772,42.3,30341,17704,1654,Wewoka,OK,35.166644,-96.5066,-6,1,35.166644
74901,1859,43.4,26711,15910,598,Arkoma,OK,35.347792,-94.44274,-6,1,35.347792
74902,4073,40.4,39627,19929,961,Pocola,OK,35.241727,-94.46967,-6,1,35.241727
74930,2153,40.2,40574,18802,402,Bokoshe,OK,35.184593,-94.79752,-6,1,35.184593
74931,1183,45.7,31467,17767,279,Bunch,OK,35.690088,-94.76307,-6,1,35.690088
74932,2487,37.2,40100,21647,606,Cameron,OK,35.138765,-94.54108,-6,1,35.138765
74935,187,36.8,37500,16166,30,Fanshawe,OK,34.951143,-94.90421,-6,1,34.951143
74936,1074,40.2,42143,20526,204,Gans,OK,35.392525,-94.70368,-6,1,35.392525
74937,5536,36.7,31236,15646,1665,Heavener,OK,34.866897,-94.58622,-6,1,34.866897
74939,1203,41.5,37563,9706,119,Hodgen,OK,34.712466,-94.65008,-6,1,34.712466
74940,2843,41.9,43160,20984,566,Howe,OK,34.956272,-94.63333,-6,1,34.956272
74941,2733,38.5,39259,19293,529,Keota,OK,35.26773,-94.87609,-6,1,35.26773
74942,147,35.6,29063,16009,45,Leflore,OK,34.898768,-94.98141,-6,1,34.898768
74943,140,37.7,38333,14838,25,Lequire,OK,35.077265,-95.08613,-6,1,35.077265
74944,1084,39.5,35278,17670,202,Mccurtain,OK,35.127447,-94.98545,-6,1,35.127447
74945,473,39,31964,15944,148,Marble City,OK,35.595915,-94.8089,-6,1,35.595915
74946,133,38.3,24219,16835,42,Moffett,OK,35.41483,-94.45263,-6,1,35.41483
74948,11822,41,39164,19316,2746,Muldrow,OK,35.431711,-94.56575,-6,1,35.431711
74949,285,49.4,37604,21447,70,Muse,OK,34.669198,-94.75729,-6,1,34.669198
74951,1287,41.6,30221,16838,376,Panama,OK,35.172259,-94.67008,-6,1,35.172259
74953,11787,38.9,42123,23293,2257,Poteau,OK,35.052793,-94.61829,-6,1,35.052793
74954,4993,36.2,39524,20241,1158,Roland,OK,35.413049,-94.50476,-6,1,35.413049
74955,15032,38.8,34816,18376,3892,Sallisaw,OK,35.467031,-94.78647,-6,1,35.467031
74956,1798,34,39800,18892,388,Shady Point,OK,35.122751,-94.72058,-6,1,35.122751
74957,1181,42.4,32500,17948,174,Smithville,OK,34.503213,-94.67157,-6,1,34.503213
74959,7319,40.4,42406,20585,1577,Spiro,OK,35.247209,-94.62105,-6,1,35.247209
74960,13861,35,32214,15381,4436,Stilwell,OK,35.815628,-94.65023,-6,1,35.815628
74962,4747,45.5,36523,18648,1333,Vian,OK,35.543155,-94.96628,-6,1,35.543155
74963,500,43.9,39167,24549,91,Watson,OK,34.37769,-94.55278,-6,1,34.37769
74964,2706,42.8,35643,17534,577,Watts,OK,36.114272,-94.6335,-6,1,36.114272
74965,4848,38.4,34823,19071,1382,Westville,OK,35.998632,-94.59266,-6,1,35.998632
74966,3701,43.5,46650,24318,525,Wister,OK,34.943609,-94.81453,-6,1,34.943609
75001,14617,32.9,73578,50313,1257,Addison,TX,32.96129,-96.83751,-6,1,32.96129
75002,69688,35.7,98652,39818,4746,Allen,TX,33.092846,-96.62447,-6,1,33.092846
75006,50788,34.8,57415,27810,7466,Carrollton,TX,32.960374,-96.89163,-6,1,32.960374
75007,53744,39.5,82079,36289,4207,Carrollton,TX,33.00542,-96.89773,-6,1,33.00542
75009,10557,37.5,90717,36058,1042,Celina,TX,33.327927,-96.76129,-6,1,33.327927
75010,27822,35.2,81856,41328,1868,Carrollton,TX,33.030556,-96.89328,-6,1,33.030556
75013,38975,37.4,124915,51388,956,Allen,TX,33.106582,-96.69402,-6,1,33.106582
75019,41947,40.3,118471,54352,1719,Coppell,TX,32.967341,-96.98656,-6,1,32.967341
75020,21891,42.9,46582,26692,3103,Denison,TX,33.754053,-96.57867,-6,1,33.754053
75021,8704,42.5,49910,24678,1313,Denison,TX,33.742641,-96.51427,-6,1,33.742641
75022,24625,40.6,156902,59110,773,Flower Mound,TX,33.024778,-97.10206,-6,1,33.024778
75023,49563,39.5,83764,37519,2614,Plano,TX,33.054671,-96.73506,-6,1,33.054671
75024,42405,36.6,91795,50699,1947,Plano,TX,33.07707,-96.79859,-6,1,33.07707
75025,53559,39.9,112999,50504,2440,Plano,TX,33.086868,-96.74504,-6,1,33.086868
75028,47056,39.6,115490,46033,1152,Flower Mound,TX,33.033214,-97.05965,-6,1,33.033214
75032,31399,39,101851,45135,1929,Rockwall,TX,32.867103,-96.44129,-6,1,32.867103
75034,95996,36.4,116962,50792,4324,Frisco,TX,33.143792,-96.83938,-6,1,33.143792
75035,65264,36.4,122843,45176,2058,Frisco,TX,33.130086,-96.78177,-6,1,33.130086
75038,29762,30.1,51444,29512,4502,Irving,TX,32.872386,-96.98524,-6,1,32.872386
75039,18010,32.4,89845,57205,875,Irving,TX,32.876474,-96.94129,-6,1,32.876474
75040,62277,34.1,59305,22020,7871,Garland,TX,32.920574,-96.62639,-6,1,32.920574
75041,33304,29.7,42556,17520,8053,Garland,TX,32.881525,-96.64601,-6,1,32.881525
75042,39559,31.6,42153,16676,9608,Garland,TX,32.915625,-96.67399,-6,1,32.915625
75043,59951,35.1,58571,25448,6928,Garland,TX,32.854893,-96.60211,-6,1,32.854893
75044,40942,41,64085,32381,4396,Garland,TX,32.960375,-96.66188,-6,1,32.960375
75048,24203,37.2,97666,33186,642,Garland,TX,32.975723,-96.58661,-6,1,32.975723
75050,42670,30,50889,22266,7864,Grand Prairie,TX,32.759922,-97.01216,-6,1,32.759922
75051,40962,30.9,40841,16678,8410,Grand Prairie,TX,32.728982,-97.00428,-6,1,32.728982
75052,94133,34.9,74859,27888,7625,Grand Prairie,TX,32.675604,-97.02346,-6,1,32.675604
75054,10764,35.9,116784,38973,504,Grand Prairie,TX,32.767268,-96.777626,-6,1,32.767268
75056,57115,34.2,83141,43487,3563,The Colony,TX,33.081421,-96.88957,-6,1,33.081421
75057,14562,32.4,51861,23050,2322,Lewisville,TX,33.04867,-96.99321,-6,1,33.04867
75058,2697,42,75192,33632,177,Gunter,TX,33.453628,-96.73436,-6,1,33.453628
75060,47922,32.8,52749,19540,7605,Irving,TX,32.80268,-96.95499,-6,1,32.80268
75061,54907,30.6,44079,19053,10529,Irving,TX,32.826729,-96.9614,-6,1,32.826729
75062,48553,31.4,50133,23508,7274,Irving,TX,32.846645,-96.96733,-6,1,32.846645
75063,38383,33.6,85165,45776,2780,Irving,TX,32.916865,-96.97349,-6,1,32.916865
75065,12457,39.5,77273,33370,968,Lake Dallas,TX,33.12635,-97.02525,-6,1,33.12635
75067,66896,31.6,60029,28598,7088,Lewisville,TX,33.020118,-97.00771,-6,1,33.020118
75068,55848,33.2,94356,34319,3901,Little Elm,TX,33.173008,-96.95485,-6,1,33.173008
75069,36879,36.4,52504,31653,5108,McKinney,TX,33.195073,-96.60363,-6,1,33.195073
75070,93299,36.2,98754,41844,4012,McKinney,TX,33.212203,-96.67522,-6,1,33.212203
75071,49846,34.8,94473,36911,2743,Frisco,TX,33.225107,-96.638614,-6,1,33.225107
75074,48977,33.8,65558,28418,6608,Plano,TX,33.028921,-96.68102,-6,1,33.028921
75075,35933,41.9,75123,37874,3104,Plano,TX,33.024721,-96.74038,-6,1,33.024721
75076,7244,50.2,55267,34392,923,Pottsboro,TX,33.818635,-96.69338,-6,1,33.818635
75077,36181,42.1,103326,45760,1487,Lewisville,TX,33.075138,-97.0529,-6,1,33.075138
75078,20611,34.4,136642,49613,676,Prosper,TX,33.240766,-96.79944,-6,1,33.240766
75080,50247,34.8,69440,34949,7514,Richardson,TX,32.969523,-96.74093,-6,1,32.969523
75081,37960,37.1,66513,32881,3066,Richardson,TX,32.948974,-96.70916,-6,1,32.948974
75082,23733,41.2,120237,53085,608,Richardson,TX,32.993405,-96.65901,-6,1,32.993405
75087,33110,37.8,96471,39009,1584,Rockwall,TX,32.93382,-96.45446,-6,1,32.93382
75088,25842,41.3,86140,35495,1855,Rowlett,TX,32.897459,-96.5497,-6,1,32.897459
75089,33117,36.6,97534,34996,2061,Rowlett,TX,32.923924,-96.54697,-6,1,32.923924
75090,23936,31.6,38086,17481,5619,Sherman,TX,33.632806,-96.59106,-6,1,33.632806
75092,24312,40.5,56958,29923,2372,Sherman,TX,33.649938,-96.65387,-6,1,33.649938
75093,48021,43.3,102889,63345,2950,Plano,TX,33.03505,-96.80492,-6,1,33.03505
75094,23097,37.4,127095,40336,1032,Plano,TX,33.009681,-96.61113,-6,1,33.009681
75098,54534,34.3,88453,30995,3713,Wylie,TX,33.011975,-96.53607,-6,1,33.011975
75101,710,33,45568,16251,108,Bardwell,TX,32.267846,-96.6967,-6,1,32.267846
75102,1251,44.3,43611,20545,156,Barry,TX,32.075079,-96.64311,-6,1,32.075079
75103,13967,43.6,50722,26895,1499,Canton,TX,32.532449,-95.88,-6,1,32.532449
75104,48568,34.4,69699,27937,5157,Cedar Hill,TX,32.588536,-96.94949,-6,1,32.588536
75105,245,40.3,42132,15907,5,Chatfield,TX,32.241963,-96.37917,-6,1,32.241963
75109,4096,45.1,67038,31417,439,Angus,TX,32.03049,-96.383005,-6,1,32.03049
75110,28847,36.9,42843,21316,5497,Corsicana,TX,32.078228,-96.44612,-6,1,32.078228
75114,5930,37.9,64519,25272,337,Crandall,TX,32.629178,-96.44339,-6,1,32.629178
75115,52377,39.4,65194,29674,6134,Desoto,TX,32.599286,-96.85882,-6,1,32.599286
75116,19996,34,44222,19978,3789,Duncanville,TX,32.658384,-96.91265,-6,1,32.658384
75117,4007,43.7,46069,26738,465,Edgewood,TX,32.696777,-95.86881,-6,1,32.696777
75119,27514,34.8,50947,22896,5570,Ennis,TX,32.331239,-96.61962,-6,1,32.331239
75124,4229,48.7,49954,26014,369,Eustace,TX,32.310343,-96.00312,-6,1,32.310343
75125,6236,33.6,52171,19820,952,Ferris,TX,32.533551,-96.65684,-6,1,32.533551
75126,42409,32.2,89782,30495,2297,Forney,TX,32.745373,-96.46038,-6,1,32.745373
75127,1719,39.5,39417,18136,319,Fruitvale,TX,32.68309,-95.79436,-6,1,32.68309
75134,22106,31.6,49440,18949,4718,Lancaster,TX,32.620385,-96.7812,-6,1,32.620385
75135,7113,34.6,79400,25581,751,Caddo Mills,TX,33.075653,-96.23774,-6,1,33.075653
75137,19640,39.8,59144,26731,2404,Duncanville,TX,32.634835,-96.91343,-6,1,32.634835
75140,6752,41,43772,20346,1339,Grand Saline,TX,32.661299,-95.71738,-6,1,32.661299
75141,5815,32.1,37007,15054,1057,Hutchins,TX,32.644647,-96.71036,-6,1,32.644647
75142,18702,37.1,51363,23575,3663,Kaufman,TX,32.574299,-96.30377,-6,1,32.574299
75143,14138,45.2,44200,23746,2515,Kemp,TX,32.348007,-96.21035,-6,1,32.348007
75144,3377,40.5,42724,23158,736,Kerens,TX,32.120271,-96.22474,-6,1,32.120271
75146,19071,33.1,56458,24406,2040,Lancaster,TX,32.590063,-96.75892,-6,1,32.590063
75147,6736,37.4,46797,25009,816,Mabank,TX,32.314256,-96.11068,-6,1,32.314256
75148,5774,42.6,32366,16904,1781,Malakoff,TX,32.183649,-96.01862,-6,1,32.183649
75149,55797,32.9,47016,19424,11165,Mesquite,TX,32.767329,-96.60759,-6,1,32.767329
75150,62297,32.2,48921,22315,8197,Mesquite,TX,32.818392,-96.63355,-6,1,32.818392
75152,4694,32,55666,22641,376,Palmer,TX,32.425222,-96.68103,-6,1,32.425222
75153,440,45.6,36650,20531,60,Powell,TX,32.142925,-96.32632,-6,1,32.142925
75154,40225,34.9,73996,27687,3574,Red Oak,TX,32.526123,-96.82325,-6,1,32.526123
75155,2946,33.2,49356,17823,591,Rice,TX,32.226257,-96.48147,-6,1,32.226257
75156,15720,46.6,49140,25109,2810,Gun Barrel City,TX,32.290819,-96.114108,-6,1,32.290819
75157,267,40.5,35000,18641,91,Rosser,TX,32.455407,-96.439495,-6,1,32.455407
75158,3793,47.7,56000,27198,603,Scurry,TX,32.466891,-96.38502,-6,1,32.466891
75159,19440,38.3,48861,20904,2193,Seagoville,TX,32.628858,-96.53811,-6,1,32.628858
75160,25315,36.7,48500,24407,4781,Terrell,TX,32.747747,-96.28923,-6,1,32.747747
75161,6577,41.2,50498,21203,683,Terrell,TX,32.727366,-96.187,-6,1,32.727366
75163,2440,50,40424,30431,408,Trinidad,TX,32.17548,-96.10935,-6,1,32.17548
75164,629,36.7,46781,25717,29,Josephine,TX,33.065217,-96.31152,-6,1,33.065217
75165,42048,35.1,61877,28406,5619,Waxahachie,TX,32.397024,-96.83283,-6,1,32.397024
75166,4057,33.2,91136,33750,19,Lavon,TX,33.022051,-96.43601,-6,1,33.022051
75167,10616,37.4,82135,31007,396,Waxahachie,TX,32.380958,-96.91801,-6,1,32.380958
75169,12779,46,47399,27196,2092,Wills Point,TX,32.725386,-96.00238,-6,1,32.725386
75172,4109,32.1,40839,14152,1070,Wilmer,TX,32.598845,-96.6831,-6,1,32.598845
